X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0002,-0.0001,0.1002
-0.0002,-0.0001,0.1003
-0.0000,-0.0001,0.1003
0.0001,-0.0001,0.1003
0.0002,-0.0001,0.1002
0.0003,-0.0001,0.1001
0.0004,-0.0001,0.1000
0.0005,-0.0001,0.0999
0.0006,-0.0000,0.0998
0.0007,-0.0000,0.0996
0.0007,0.0000,0.0995
0.0008,0.0000,0.0993
0.0009,0.0001,0.0992
0.0009,0.0001,0.0990
0.0010,0.0001,0.0989
0.0011,0.0001,0.0987
0.0012,0.0001,0.0985
0.0012,0.0001,0.0984
0.0013,0.0001,0.0982
0.0014,0.0001,0.0981
0.0015,0.0001,0.0979
0.0016,0.0001,0.0978
0.0017,0.0001,0.0976
0.0019,0.0001,0.0975
0.0020,0.0000,0.0973
0.0021,0.0000,0.0972
0.0022,0.0000,0.0970
0.0024,-0.0000,0.0969
0.0025,-0.0000,0.0967
0.0026,-0.0000,0.0966
0.0028,-0.0000,0.0965
0.0029,-0.0000,0.0963
0.0030,-0.0000,0.0962
0.0032,-0.0000,0.0961
0.0033,0.0000,0.0959
0.0035,0.0000,0.0958
0.0036,0.0000,0.0957
0.0037,0.0000,0.0956
0.0039,0.0001,0.0955
0.0040,0.0001,0.0954
0.0042,0.0001,0.0953
0.0044,0.0001,0.0952
0.0045,0.0001,0.0951
0.0047,0.0002,0.0951
0.0049,0.0002,0.0950
0.0051,0.0002,0.0949
0.0052,0.0003,0.0948
0.0054,0.0003,0.0948
0.0056,0.0003,0.0947
0.0058,0.0004,0.0946
0.0060,0.0004,0.0946
0.0062,0.0005,0.0945
0.0064,0.0005,0.0945
0.0067,0.0005,0.0944
0.0069,0.0006,0.0944
0.0071,0.0006,0.0943
0.0073,0.0007,0.0943
0.0076,0.0007,0.0942
0.0078,0.0007,0.0942
0.0081,0.0008,0.0941
0.0083,0.0008,0.0941
0.0086,0.0008,0.0941
0.0088,0.0009,0.0940
0.0091,0.0009,0.0940
0.0093,0.0010,0.0939
0.0096,0.0010,0.0939
0.0099,0.0010,0.0939
0.0101,0.0011,0.0938
0.0104,0.0011,0.0938
0.0107,0.0011,0.0937
0.0109,0.0012,0.0937
0.0112,0.0012,0.0936
0.0115,0.0012,0.0936
0.0118,0.0013,0.0935
0.0121,0.0013,0.0935
0.0124,0.0013,0.0934
0.0127,0.0014,0.0934
0.0129,0.0014,0.0933
0.0132,0.0014,0.0933
0.0135,0.0014,0.0932
0.0138,0.0015,0.0932
0.0141,0.0015,0.0931
0.0144,0.0015,0.0930
0.0147,0.0015,0.0930
0.0151,0.0016,0.0929
0.0154,0.0016,0.0928
0.0157,0.0016,0.0928
0.0160,0.0016,0.0927
0.0163,0.0017,0.0926
0.0166,0.0017,0.0926
0.0169,0.0017,0.0925
0.0172,0.0017,0.0924
0.0175,0.0017,0.0924
0.0179,0.0018,0.0923
0.0182,0.0018,0.0922
0.0185,0.0018,0.0921
0.0188,0.0018,0.0921
0.0191,0.0018,0.0920
0.0195,0.0019,0.0919
0.0198,0.0019,0.0918
0.0201,0.0019,0.0917
0.0204,0.0019,0.0916
0.0207,0.0019,0.0916
0.0211,0.0020,0.0915
0.0214,0.0020,0.0914
0.0217,0.0020,0.0913
0.0221,0.0020,0.0912
0.0224,0.0020,0.0911
0.0227,0.0020,0.0910
0.0230,0.0020,0.0909
0.0234,0.0020,0.0908
0.0237,0.0021,0.0907
0.0240,0.0021,0.0906
0.0244,0.0021,0.0905
0.0247,0.0021,0.0904
0.0250,0.0021,0.0903
0.0254,0.0021,0.0902
0.0257,0.0021,0.0900
0.0260,0.0022,0.0899
0.0263,0.0022,0.0898
0.0267,0.0022,0.0897
0.0270,0.0022,0.0896
0.0274,0.0023,0.0895
0.0277,0.0023,0.0893
0.0280,0.0023,0.0892
0.0284,0.0023,0.0891
0.0287,0.0023,0.0890
0.0290,0.0023,0.0889
0.0294,0.0023,0.0887
0.0297,0.0023,0.0886
0.0300,0.0024,0.0885
0.0304,0.0024,0.0884
0.0307,0.0024,0.0882
0.0311,0.0024,0.0881
0.0314,0.0024,0.0880
0.0317,0.0024,0.0879
0.0321,0.0024,0.0877
0.0324,0.0024,0.0876
0.0328,0.0024,0.0875
0.0331,0.0024,0.0874
0.0335,0.0024,0.0872
0.0338,0.0024,0.0871
0.0342,0.0024,0.0870
0.0345,0.0024,0.0869
0.0349,0.0024,0.0868
0.0353,0.0024,0.0867
0.0356,0.0024,0.0865
0.0360,0.0024,0.0864
0.0364,0.0024,0.0863
0.0367,0.0024,0.0862
0.0371,0.0024,0.0861
0.0374,0.0024,0.0860
0.0378,0.0024,0.0859
0.0382,0.0024,0.0859
0.0385,0.0024,0.0858
0.0389,0.0024,0.0857
0.0393,0.0024,0.0856
0.0396,0.0024,0.0856
0.0400,0.0023,0.0855
0.0403,0.0023,0.0855
0.0407,0.0023,0.0854
0.0410,0.0023,0.0854
0.0414,0.0023,0.0853
0.0417,0.0022,0.0853
0.0421,0.0022,0.0853
0.0424,0.0022,0.0852
0.0428,0.0022,0.0852
0.0431,0.0021,0.0852
0.0434,0.0021,0.0852
0.0438,0.0021,0.0852
0.0441,0.0020,0.0852
0.0444,0.0020,0.0852
0.0447,0.0019,0.0852
0.0450,0.0019,0.0852
0.0454,0.0018,0.0852
0.0457,0.0018,0.0852
0.0460,0.0018,0.0852
0.0463,0.0017,0.0852
0.0466,0.0016,0.0853
0.0469,0.0016,0.0853
0.0472,0.0015,0.0853
0.0476,0.0015,0.0853
0.0479,0.0014,0.0854
0.0482,0.0014,0.0854
0.0485,0.0013,0.0854
0.0488,0.0013,0.0855
0.0491,0.0012,0.0855
0.0494,0.0012,0.0856
0.0497,0.0011,0.0856
0.0501,0.0010,0.0856
0.0504,0.0010,0.0857
0.0507,0.0009,0.0857
0.0510,0.0009,0.0858
0.0513,0.0008,0.0859
0.0516,0.0008,0.0859
0.0519,0.0007,0.0860
0.0522,0.0007,0.0860
0.0525,0.0006,0.0861
0.0528,0.0006,0.0862
0.0531,0.0005,0.0862
0.0534,0.0005,0.0863
0.0537,0.0004,0.0864
0.0540,0.0004,0.0864
0.0542,0.0003,0.0865
0.0545,0.0003,0.0866
0.0548,0.0002,0.0867
0.0551,0.0002,0.0867
0.0554,0.0001,0.0868
