X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0002,-0.0001,0.1002
-0.0002,-0.0001,0.1003
-0.0000,-0.0001,0.1003
0.0001,-0.0001,0.1003
0.0002,-0.0001,0.1002
0.0003,-0.0001,0.1001
0.0004,-0.0001,0.1000
0.0005,-0.0001,0.0999
0.0006,-0.0001,0.0997
0.0007,-0.0001,0.0996
0.0007,-0.0000,0.0994
0.0008,-0.0000,0.0992
0.0008,-0.0000,0.0991
0.0009,-0.0000,0.0989
0.0009,0.0000,0.0987
0.0010,0.0000,0.0985
0.0010,0.0000,0.0983
0.0011,0.0000,0.0981
0.0011,0.0000,0.0979
0.0012,0.0000,0.0976
0.0012,0.0000,0.0974
0.0013,0.0000,0.0972
0.0013,0.0000,0.0969
0.0014,0.0000,0.0967
0.0015,0.0000,0.0965
0.0015,0.0000,0.0962
0.0016,0.0000,0.0960
0.0017,0.0000,0.0957
0.0017,-0.0000,0.0954
0.0018,-0.0000,0.0952
0.0019,-0.0000,0.0949
0.0020,-0.0000,0.0946
0.0021,-0.0001,0.0944
0.0021,-0.0001,0.0941
0.0022,-0.0001,0.0938
0.0023,-0.0001,0.0935
0.0024,-0.0001,0.0932
0.0025,-0.0002,0.0930
0.0026,-0.0002,0.0927
0.0027,-0.0002,0.0924
0.0028,-0.0002,0.0921
0.0029,-0.0002,0.0918
0.0030,-0.0002,0.0915
0.0031,-0.0003,0.0912
0.0032,-0.0003,0.0909
0.0033,-0.0003,0.0906
0.0034,-0.0003,0.0903
0.0035,-0.0003,0.0900
0.0036,-0.0003,0.0897
0.0037,-0.0003,0.0894
0.0038,-0.0003,0.0891
0.0039,-0.0004,0.0888
0.0040,-0.0004,0.0885
0.0041,-0.0004,0.0882
0.0043,-0.0004,0.0879
0.0044,-0.0004,0.0876
0.0045,-0.0004,0.0873
0.0046,-0.0004,0.0869
0.0047,-0.0004,0.0866
0.0049,-0.0004,0.0863
0.0050,-0.0004,0.0860
0.0051,-0.0004,0.0857
0.0052,-0.0003,0.0854
0.0054,-0.0003,0.0851
0.0055,-0.0003,0.0848
0.0056,-0.0003,0.0845
0.0058,-0.0003,0.0841
0.0059,-0.0003,0.0838
0.0061,-0.0003,0.0835
0.0062,-0.0002,0.0832
0.0064,-0.0002,0.0829
0.0065,-0.0002,0.0826
0.0067,-0.0002,0.0823
0.0068,-0.0002,0.0820
0.0070,-0.0001,0.0817
0.0071,-0.0001,0.0814
0.0073,-0.0001,0.0811
0.0074,-0.0000,0.0808
0.0076,-0.0000,0.0805
0.0078,0.0000,0.0802
0.0079,0.0001,0.0798
0.0081,0.0001,0.0796
0.0083,0.0001,0.0793
0.0085,0.0002,0.0790
0.0086,0.0002,0.0787
0.0088,0.0003,0.0784
0.0090,0.0003,0.0781
0.0092,0.0003,0.0778
0.0094,0.0004,0.0775
0.0096,0.0004,0.0772
0.0098,0.0005,0.0769
0.0100,0.0005,0.0766
0.0102,0.0006,0.0764
0.0104,0.0007,0.0761
0.0106,0.0007,0.0758
0.0108,0.0008,0.0755
0.0110,0.0008,0.0753
0.0112,0.0009,0.0750
0.0114,0.0010,0.0747
0.0116,0.0010,0.0745
0.0118,0.0011,0.0742
0.0121,0.0012,0.0740
0.0123,0.0012,0.0737
0.0125,0.0013,0.0735
0.0127,0.0014,0.0732
0.0130,0.0015,0.0730
0.0132,0.0015,0.0727
0.0135,0.0016,0.0725
0.0137,0.0017,0.0723
0.0139,0.0018,0.0721
0.0142,0.0018,0.0718
0.0144,0.0019,0.0716
0.0147,0.0020,0.0714
0.0149,0.0021,0.0712
0.0152,0.0022,0.0710
0.0155,0.0022,0.0708
0.0157,0.0023,0.0706
0.0160,0.0024,0.0704
0.0163,0.0025,0.0702
0.0166,0.0025,0.0700
0.0168,0.0026,0.0699
0.0171,0.0027,0.0697
0.0174,0.0027,0.0695
0.0177,0.0028,0.0694
0.0180,0.0029,0.0692
0.0183,0.0029,0.0690
0.0186,0.0030,0.0689
0.0189,0.0030,0.0688
0.0192,0.0031,0.0686
0.0195,0.0031,0.0685
0.0198,0.0032,0.0683
0.0201,0.0032,0.0682
0.0204,0.0032,0.0681
0.0207,0.0033,0.0680
0.0210,0.0033,0.0678
0.0214,0.0033,0.0677
0.0217,0.0034,0.0676
0.0220,0.0034,0.0675
0.0223,0.0034,0.0674
0.0226,0.0034,0.0673
0.0230,0.0034,0.0672
0.0233,0.0034,0.0671
0.0236,0.0035,0.0670
0.0239,0.0035,0.0669
0.0243,0.0035,0.0669
0.0246,0.0035,0.0668
0.0249,0.0035,0.0667
0.0253,0.0035,0.0666
0.0256,0.0035,0.0666
0.0259,0.0035,0.0665
0.0263,0.0035,0.0664
0.0266,0.0035,0.0664
0.0269,0.0034,0.0663
0.0273,0.0034,0.0663
0.0276,0.0034,0.0662
0.0279,0.0034,0.0661
0.0283,0.0034,0.0661
0.0286,0.0034,0.0661
0.0290,0.0034,0.0660
0.0293,0.0034,0.0660
0.0296,0.0033,0.0660
0.0300,0.0033,0.0659
0.0303,0.0033,0.0659
0.0307,0.0033,0.0659
0.0310,0.0032,0.0659
0.0313,0.0032,0.0658
0.0317,0.0032,0.0658
0.0320,0.0032,0.0658
0.0323,0.0031,0.0658
0.0327,0.0031,0.0658
0.0330,0.0031,0.0658
0.0333,0.0030,0.0658
0.0336,0.0030,0.0658
0.0339,0.0029,0.0659
0.0342,0.0029,0.0659
0.0345,0.0028,0.0659
0.0348,0.0028,0.0659
0.0351,0.0027,0.0659
0.0354,0.0027,0.0659
0.0357,0.0026,0.0660
0.0360,0.0026,0.0660
0.0363,0.0025,0.0660
0.0365,0.0025,0.0660
0.0368,0.0024,0.0660
0.0371,0.0024,0.0660
0.0373,0.0023,0.0660
0.0376,0.0022,0.0661
0.0379,0.0022,0.0661
0.0381,0.0021,0.0661
0.0384,0.0020,0.0661
0.0386,0.0020,0.0661
0.0389,0.0019,0.0661
0.0391,0.0019,0.0661
0.0394,0.0018,0.0661
0.0396,0.0017,0.0661
0.0399,0.0017,0.0662
0.0401,0.0016,0.0662
0.0404,0.0016,0.0662
0.0407,0.0015,0.0662
0.0409,0.0014,0.0662
0.0412,0.0014,0.0662
0.0414,0.0013,0.0663
0.0417,0.0013,0.0663
0.0419,0.0012,0.0663
0.0422,0.0012,0.0663
