X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0002,-0.0001,0.1002
-0.0001,-0.0001,0.1002
-0.0000,-0.0001,0.1002
0.0001,-0.0001,0.1002
0.0002,-0.0001,0.1001
0.0003,-0.0001,0.1000
0.0004,-0.0001,0.0999
0.0005,-0.0001,0.0998
0.0006,-0.0001,0.0997
0.0006,-0.0000,0.0995
0.0007,-0.0000,0.0994
0.0007,-0.0000,0.0992
0.0008,-0.0000,0.0990
0.0008,0.0000,0.0989
0.0009,0.0000,0.0987
0.0009,0.0000,0.0985
0.0010,0.0000,0.0983
0.0010,0.0001,0.0981
0.0011,0.0001,0.0978
0.0011,0.0001,0.0976
0.0012,0.0001,0.0974
0.0012,0.0001,0.0971
0.0013,0.0001,0.0969
0.0013,0.0001,0.0966
0.0014,0.0001,0.0964
0.0014,0.0001,0.0961
0.0015,0.0001,0.0958
0.0015,0.0001,0.0956
0.0016,0.0001,0.0953
0.0017,0.0001,0.0950
0.0017,0.0001,0.0947
0.0018,0.0001,0.0944
0.0019,0.0000,0.0941
0.0019,0.0000,0.0938
0.0020,0.0000,0.0934
0.0021,0.0000,0.0931
0.0021,-0.0000,0.0928
0.0022,-0.0000,0.0925
0.0023,-0.0000,0.0921
0.0024,-0.0001,0.0918
0.0024,-0.0001,0.0914
0.0025,-0.0001,0.0911
0.0026,-0.0001,0.0907
0.0027,-0.0001,0.0903
0.0028,-0.0002,0.0900
0.0029,-0.0002,0.0896
0.0029,-0.0002,0.0892
0.0030,-0.0002,0.0888
0.0031,-0.0003,0.0884
0.0032,-0.0003,0.0881
0.0033,-0.0003,0.0877
0.0034,-0.0003,0.0873
0.0035,-0.0004,0.0869
0.0036,-0.0004,0.0864
0.0037,-0.0004,0.0860
0.0038,-0.0004,0.0856
0.0039,-0.0005,0.0852
0.0040,-0.0005,0.0848
0.0041,-0.0005,0.0843
0.0042,-0.0005,0.0839
0.0043,-0.0005,0.0835
0.0044,-0.0006,0.0830
0.0045,-0.0006,0.0826
0.0046,-0.0006,0.0821
0.0047,-0.0006,0.0817
0.0049,-0.0007,0.0812
0.0050,-0.0007,0.0808
0.0051,-0.0007,0.0803
0.0052,-0.0007,0.0799
0.0053,-0.0007,0.0794
0.0054,-0.0008,0.0789
0.0056,-0.0008,0.0784
0.0057,-0.0008,0.0780
0.0058,-0.0008,0.0775
0.0059,-0.0008,0.0770
0.0060,-0.0008,0.0765
0.0062,-0.0008,0.0760
0.0063,-0.0008,0.0756
0.0064,-0.0008,0.0751
0.0066,-0.0009,0.0746
0.0067,-0.0009,0.0741
0.0068,-0.0009,0.0736
0.0070,-0.0009,0.0731
0.0071,-0.0009,0.0726
0.0072,-0.0009,0.0721
0.0074,-0.0009,0.0716
0.0075,-0.0009,0.0711
0.0076,-0.0009,0.0706
0.0078,-0.0009,0.0701
0.0079,-0.0009,0.0696
0.0081,-0.0008,0.0691
0.0082,-0.0008,0.0686
0.0084,-0.0008,0.0681
0.0085,-0.0008,0.0676
0.0087,-0.0008,0.0671
0.0088,-0.0008,0.0666
0.0090,-0.0008,0.0661
0.0091,-0.0008,0.0656
0.0093,-0.0007,0.0651
0.0094,-0.0007,0.0646
0.0096,-0.0007,0.0641
0.0098,-0.0007,0.0636
0.0099,-0.0006,0.0631
0.0101,-0.0006,0.0626
0.0103,-0.0006,0.0621
0.0104,-0.0005,0.0616
0.0106,-0.0005,0.0612
0.0108,-0.0004,0.0607
0.0110,-0.0004,0.0602
0.0111,-0.0003,0.0598
0.0113,-0.0003,0.0593
0.0115,-0.0002,0.0589
0.0117,-0.0002,0.0584
0.0119,-0.0001,0.0580
0.0121,-0.0000,0.0575
0.0123,0.0000,0.0571
0.0125,0.0001,0.0567
0.0128,0.0001,0.0563
0.0130,0.0002,0.0559
0.0132,0.0003,0.0555
0.0134,0.0003,0.0551
0.0137,0.0004,0.0547
0.0139,0.0005,0.0544
0.0142,0.0005,0.0540
0.0144,0.0006,0.0536
0.0147,0.0006,0.0533
0.0149,0.0007,0.0530
0.0152,0.0008,0.0526
0.0155,0.0008,0.0523
0.0158,0.0008,0.0520
0.0160,0.0009,0.0517
0.0163,0.0009,0.0515
0.0166,0.0010,0.0512
0.0169,0.0010,0.0509
0.0172,0.0010,0.0507
0.0175,0.0011,0.0505
0.0178,0.0011,0.0502
0.0181,0.0011,0.0500
0.0185,0.0011,0.0498
0.0188,0.0011,0.0496
0.0191,0.0011,0.0495
0.0194,0.0011,0.0493
0.0197,0.0011,0.0491
0.0201,0.0011,0.0490
0.0204,0.0011,0.0488
0.0207,0.0011,0.0487
0.0210,0.0011,0.0486
0.0213,0.0011,0.0485
0.0217,0.0011,0.0484
0.0220,0.0011,0.0483
0.0223,0.0011,0.0482
0.0226,0.0011,0.0481
0.0229,0.0011,0.0481
0.0232,0.0011,0.0480
0.0235,0.0011,0.0480
0.0238,0.0010,0.0479
0.0241,0.0010,0.0479
0.0244,0.0010,0.0478
0.0247,0.0010,0.0478
0.0250,0.0010,0.0477
0.0252,0.0009,0.0477
0.0255,0.0009,0.0477
0.0258,0.0009,0.0477
0.0261,0.0008,0.0476
0.0264,0.0008,0.0476
0.0267,0.0008,0.0476
0.0270,0.0007,0.0476
0.0272,0.0007,0.0476
0.0275,0.0007,0.0476
0.0278,0.0006,0.0476
0.0281,0.0006,0.0476
0.0284,0.0006,0.0476
0.0287,0.0005,0.0476
0.0290,0.0005,0.0476
0.0293,0.0004,0.0476
0.0296,0.0004,0.0476
0.0298,0.0004,0.0476
0.0301,0.0003,0.0476
0.0304,0.0003,0.0476
0.0307,0.0002,0.0477
0.0310,0.0002,0.0477
0.0313,0.0001,0.0477
0.0316,0.0001,0.0477
0.0318,0.0001,0.0477
0.0321,0.0000,0.0477
0.0324,-0.0000,0.0478
0.0327,-0.0001,0.0478
0.0330,-0.0001,0.0478
0.0332,-0.0002,0.0478
0.0335,-0.0002,0.0478
0.0338,-0.0003,0.0479
0.0341,-0.0003,0.0479
0.0343,-0.0004,0.0479
0.0346,-0.0004,0.0479
0.0349,-0.0005,0.0480
0.0351,-0.0005,0.0480
0.0354,-0.0005,0.0480
0.0357,-0.0006,0.0481
0.0359,-0.0006,0.0481
0.0362,-0.0007,0.0481
0.0365,-0.0007,0.0481
0.0367,-0.0008,0.0482
