X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0002,-0.0001,0.1002
-0.0002,-0.0001,0.1003
-0.0000,-0.0001,0.1003
0.0001,-0.0001,0.1003
0.0002,-0.0001,0.1002
0.0003,-0.0001,0.1001
0.0004,-0.0001,0.1000
0.0005,-0.0001,0.0999
0.0006,-0.0001,0.0997
0.0007,-0.0001,0.0996
0.0007,-0.0000,0.0994
0.0008,-0.0000,0.0992
0.0008,-0.0000,0.0991
0.0009,0.0000,0.0989
0.0009,0.0000,0.0987
0.0010,0.0000,0.0985
0.0010,0.0000,0.0983
0.0011,0.0000,0.0981
0.0011,0.0000,0.0978
0.0012,0.0001,0.0976
0.0012,0.0001,0.0974
0.0013,0.0001,0.0972
0.0014,0.0001,0.0969
0.0014,0.0001,0.0967
0.0015,0.0000,0.0964
0.0016,0.0000,0.0962
0.0016,0.0000,0.0959
0.0017,0.0000,0.0957
0.0018,0.0000,0.0954
0.0019,-0.0000,0.0951
0.0019,-0.0000,0.0949
0.0020,-0.0000,0.0946
0.0021,-0.0000,0.0943
0.0022,-0.0001,0.0941
0.0023,-0.0001,0.0938
0.0024,-0.0001,0.0935
0.0024,-0.0001,0.0932
0.0025,-0.0001,0.0929
0.0026,-0.0002,0.0927
0.0027,-0.0002,0.0924
0.0028,-0.0002,0.0921
0.0029,-0.0002,0.0918
0.0030,-0.0002,0.0915
0.0031,-0.0003,0.0912
0.0032,-0.0003,0.0909
0.0033,-0.0003,0.0906
0.0034,-0.0003,0.0903
0.0035,-0.0003,0.0900
0.0036,-0.0003,0.0897
0.0037,-0.0003,0.0894
0.0038,-0.0003,0.0891
0.0039,-0.0003,0.0888
0.0040,-0.0003,0.0885
0.0041,-0.0003,0.0882
0.0042,-0.0004,0.0879
0.0043,-0.0004,0.0876
0.0045,-0.0004,0.0873
0.0046,-0.0003,0.0870
0.0047,-0.0003,0.0867
0.0048,-0.0003,0.0864
0.0049,-0.0003,0.0861
0.0050,-0.0003,0.0858
0.0052,-0.0003,0.0855
0.0053,-0.0003,0.0852
0.0054,-0.0003,0.0848
0.0055,-0.0003,0.0845
0.0057,-0.0003,0.0842
0.0058,-0.0002,0.0839
0.0059,-0.0002,0.0836
0.0061,-0.0002,0.0833
0.0062,-0.0002,0.0830
0.0063,-0.0002,0.0827
0.0065,-0.0001,0.0824
0.0066,-0.0001,0.0821
0.0068,-0.0001,0.0818
0.0069,-0.0001,0.0815
0.0071,-0.0000,0.0812
0.0072,0.0000,0.0809
0.0074,0.0000,0.0806
0.0075,0.0001,0.0803
0.0077,0.0001,0.0800
0.0079,0.0001,0.0797
0.0080,0.0002,0.0795
0.0082,0.0002,0.0792
0.0083,0.0003,0.0789
0.0085,0.0003,0.0786
0.0087,0.0004,0.0783
0.0089,0.0004,0.0780
0.0090,0.0005,0.0778
0.0092,0.0005,0.0775
0.0094,0.0006,0.0772
0.0096,0.0006,0.0769
0.0098,0.0007,0.0767
0.0100,0.0007,0.0764
0.0102,0.0008,0.0761
0.0104,0.0009,0.0759
0.0106,0.0009,0.0756
0.0108,0.0010,0.0754
0.0110,0.0011,0.0751
0.0112,0.0011,0.0749
0.0114,0.0012,0.0746
0.0116,0.0013,0.0744
0.0118,0.0013,0.0741
0.0120,0.0014,0.0739
0.0122,0.0015,0.0737
0.0125,0.0016,0.0734
0.0127,0.0016,0.0732
0.0129,0.0017,0.0730
0.0132,0.0018,0.0728
0.0134,0.0019,0.0725
0.0136,0.0019,0.0723
0.0139,0.0020,0.0721
0.0141,0.0021,0.0719
0.0144,0.0022,0.0717
0.0146,0.0023,0.0715
0.0148,0.0024,0.0713
0.0151,0.0024,0.0711
0.0153,0.0025,0.0709
0.0156,0.0026,0.0707
0.0159,0.0027,0.0705
0.0161,0.0028,0.0704
0.0164,0.0028,0.0702
0.0166,0.0029,0.0700
0.0169,0.0030,0.0698
0.0172,0.0030,0.0697
0.0175,0.0031,0.0695
0.0177,0.0032,0.0694
0.0180,0.0032,0.0692
0.0183,0.0033,0.0691
0.0186,0.0034,0.0689
0.0189,0.0034,0.0688
0.0191,0.0035,0.0686
0.0194,0.0035,0.0685
0.0197,0.0036,0.0684
0.0200,0.0036,0.0683
0.0203,0.0037,0.0681
0.0206,0.0037,0.0680
0.0209,0.0037,0.0679
0.0212,0.0038,0.0678
0.0215,0.0038,0.0677
0.0218,0.0038,0.0676
0.0221,0.0038,0.0675
0.0224,0.0039,0.0674
0.0227,0.0039,0.0673
0.0230,0.0039,0.0672
0.0233,0.0039,0.0671
0.0236,0.0039,0.0670
0.0239,0.0039,0.0669
0.0243,0.0039,0.0668
0.0246,0.0039,0.0667
0.0249,0.0039,0.0666
0.0252,0.0039,0.0666
0.0255,0.0039,0.0665
0.0258,0.0039,0.0664
0.0261,0.0039,0.0663
0.0264,0.0039,0.0663
0.0267,0.0039,0.0662
0.0271,0.0039,0.0662
0.0274,0.0039,0.0661
0.0277,0.0039,0.0660
0.0280,0.0039,0.0660
0.0283,0.0039,0.0659
0.0286,0.0038,0.0659
0.0289,0.0038,0.0658
0.0293,0.0038,0.0658
0.0296,0.0038,0.0658
0.0299,0.0038,0.0657
0.0302,0.0038,0.0657
0.0305,0.0037,0.0657
0.0308,0.0037,0.0656
0.0311,0.0037,0.0656
0.0315,0.0037,0.0656
0.0318,0.0036,0.0656
0.0321,0.0036,0.0656
0.0324,0.0036,0.0656
0.0327,0.0035,0.0656
0.0331,0.0035,0.0656
0.0334,0.0035,0.0656
0.0337,0.0034,0.0656
0.0340,0.0034,0.0656
0.0343,0.0034,0.0656
0.0346,0.0033,0.0656
0.0349,0.0033,0.0656
0.0353,0.0032,0.0656
0.0355,0.0032,0.0656
0.0358,0.0031,0.0657
0.0361,0.0031,0.0657
0.0364,0.0030,0.0657
0.0367,0.0030,0.0657
0.0370,0.0029,0.0658
0.0372,0.0028,0.0658
0.0375,0.0028,0.0658
0.0378,0.0027,0.0658
0.0380,0.0027,0.0658
0.0383,0.0026,0.0659
0.0385,0.0026,0.0659
0.0388,0.0025,0.0659
0.0390,0.0024,0.0659
0.0393,0.0024,0.0659
0.0395,0.0023,0.0660
0.0398,0.0023,0.0660
0.0400,0.0022,0.0660
0.0402,0.0021,0.0660
0.0405,0.0021,0.0660
0.0407,0.0020,0.0660
