X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0001,-0.0000,0.1000
-0.0001,-0.0001,0.1001
-0.0001,-0.0001,0.1001
0.0000,-0.0001,0.1001
0.0001,-0.0001,0.1001
0.0002,-0.0001,0.1000
0.0003,-0.0001,0.0999
0.0003,-0.0001,0.0998
0.0004,-0.0001,0.0997
0.0004,-0.0000,0.0996
0.0005,-0.0000,0.0995
0.0005,-0.0000,0.0994
0.0006,-0.0000,0.0992
0.0006,-0.0000,0.0991
0.0006,0.0000,0.0989
0.0007,0.0000,0.0987
0.0007,0.0000,0.0986
0.0007,0.0000,0.0984
0.0008,0.0000,0.0982
0.0008,0.0000,0.0980
0.0008,0.0000,0.0978
0.0009,0.0001,0.0975
0.0009,0.0001,0.0973
0.0010,0.0001,0.0971
0.0010,0.0001,0.0968
0.0010,0.0001,0.0966
0.0011,0.0001,0.0963
0.0011,0.0001,0.0961
0.0012,0.0001,0.0958
0.0012,0.0001,0.0955
0.0013,0.0001,0.0952
0.0013,0.0000,0.0949
0.0014,0.0000,0.0946
0.0014,0.0000,0.0943
0.0015,0.0000,0.0940
0.0015,0.0000,0.0937
0.0016,0.0000,0.0933
0.0016,-0.0000,0.0930
0.0017,-0.0000,0.0926
0.0017,-0.0000,0.0923
0.0018,-0.0000,0.0919
0.0018,-0.0001,0.0916
0.0019,-0.0001,0.0912
0.0020,-0.0001,0.0908
0.0020,-0.0001,0.0904
0.0021,-0.0001,0.0900
0.0022,-0.0002,0.0896
0.0022,-0.0002,0.0892
0.0023,-0.0002,0.0888
0.0024,-0.0002,0.0884
0.0024,-0.0003,0.0880
0.0025,-0.0003,0.0875
0.0026,-0.0003,0.0871
0.0026,-0.0003,0.0866
0.0027,-0.0004,0.0862
0.0028,-0.0004,0.0857
0.0028,-0.0004,0.0853
0.0029,-0.0004,0.0848
0.0030,-0.0005,0.0843
0.0031,-0.0005,0.0838
0.0032,-0.0005,0.0833
0.0032,-0.0006,0.0829
0.0033,-0.0006,0.0824
0.0034,-0.0006,0.0818
0.0035,-0.0007,0.0813
0.0036,-0.0007,0.0808
0.0036,-0.0007,0.0803
0.0037,-0.0008,0.0798
0.0038,-0.0008,0.0792
0.0039,-0.0008,0.0787
0.0040,-0.0009,0.0782
0.0041,-0.0009,0.0776
0.0042,-0.0009,0.0770
0.0042,-0.0010,0.0765
0.0043,-0.0010,0.0759
0.0044,-0.0010,0.0753
0.0045,-0.0011,0.0748
0.0046,-0.0011,0.0742
0.0047,-0.0011,0.0736
0.0048,-0.0012,0.0730
0.0049,-0.0012,0.0724
0.0050,-0.0012,0.0718
0.0051,-0.0013,0.0712
0.0052,-0.0013,0.0706
0.0053,-0.0013,0.0700
0.0054,-0.0014,0.0694
0.0055,-0.0014,0.0687
0.0056,-0.0014,0.0681
0.0057,-0.0015,0.0675
0.0058,-0.0015,0.0669
0.0059,-0.0015,0.0662
0.0060,-0.0016,0.0656
0.0061,-0.0016,0.0649
0.0062,-0.0016,0.0643
0.0063,-0.0016,0.0636
0.0064,-0.0017,0.0630
0.0065,-0.0017,0.0623
0.0066,-0.0017,0.0616
0.0067,-0.0017,0.0610
0.0068,-0.0017,0.0603
0.0069,-0.0017,0.0596
0.0070,-0.0017,0.0590
0.0071,-0.0018,0.0583
0.0072,-0.0018,0.0576
0.0074,-0.0018,0.0570
0.0075,-0.0018,0.0563
0.0076,-0.0018,0.0556
0.0077,-0.0018,0.0549
0.0078,-0.0017,0.0543
0.0079,-0.0017,0.0536
0.0081,-0.0017,0.0529
0.0082,-0.0017,0.0522
0.0083,-0.0017,0.0516
0.0084,-0.0017,0.0509
0.0085,-0.0016,0.0502
0.0087,-0.0016,0.0496
0.0088,-0.0016,0.0489
0.0089,-0.0015,0.0483
0.0091,-0.0015,0.0476
0.0092,-0.0015,0.0469
0.0094,-0.0014,0.0463
0.0095,-0.0014,0.0457
0.0097,-0.0013,0.0450
0.0098,-0.0013,0.0444
0.0100,-0.0012,0.0438
0.0101,-0.0012,0.0431
0.0103,-0.0011,0.0425
0.0104,-0.0010,0.0419
0.0106,-0.0010,0.0413
0.0108,-0.0009,0.0407
0.0109,-0.0008,0.0401
0.0111,-0.0008,0.0395
0.0113,-0.0007,0.0390
0.0115,-0.0006,0.0384
0.0117,-0.0006,0.0378
0.0119,-0.0005,0.0373
0.0121,-0.0004,0.0368
0.0122,-0.0004,0.0362
0.0125,-0.0003,0.0357
0.0127,-0.0003,0.0352
0.0129,-0.0002,0.0347
0.0131,-0.0001,0.0342
0.0133,-0.0001,0.0337
0.0135,-0.0001,0.0333
0.0137,-0.0000,0.0328
0.0140,0.0000,0.0324
0.0142,0.0001,0.0319
0.0144,0.0001,0.0315
0.0147,0.0001,0.0311
0.0149,0.0001,0.0307
0.0151,0.0002,0.0303
0.0154,0.0002,0.0299
0.0156,0.0002,0.0296
0.0159,0.0002,0.0292
0.0161,0.0002,0.0289
0.0164,0.0002,0.0286
0.0166,0.0002,0.0283
0.0169,0.0002,0.0280
0.0171,0.0002,0.0277
0.0174,0.0002,0.0275
0.0176,0.0002,0.0272
0.0178,0.0002,0.0270
0.0181,0.0002,0.0268
0.0183,0.0001,0.0266
0.0185,0.0001,0.0264
0.0188,0.0001,0.0262
0.0190,0.0001,0.0260
0.0192,0.0000,0.0259
0.0195,0.0000,0.0257
0.0197,0.0000,0.0256
0.0199,-0.0000,0.0255
0.0202,-0.0001,0.0254
0.0204,-0.0001,0.0252
0.0207,-0.0001,0.0252
0.0209,-0.0001,0.0251
0.0211,-0.0002,0.0250
0.0214,-0.0002,0.0249
0.0216,-0.0002,0.0249
0.0218,-0.0003,0.0248
0.0221,-0.0003,0.0247
0.0223,-0.0003,0.0247
0.0226,-0.0003,0.0247
0.0228,-0.0004,0.0246
0.0231,-0.0004,0.0246
0.0233,-0.0004,0.0246
0.0235,-0.0005,0.0245
