X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0002,-0.0001,0.1002
-0.0002,-0.0001,0.1003
-0.0000,-0.0001,0.1003
0.0001,-0.0001,0.1003
0.0002,-0.0001,0.1002
0.0003,-0.0001,0.1001
0.0004,-0.0001,0.1000
0.0005,-0.0001,0.0999
0.0006,-0.0001,0.0998
0.0007,-0.0001,0.0996
0.0007,-0.0000,0.0994
0.0008,-0.0000,0.0993
0.0008,-0.0000,0.0991
0.0009,0.0000,0.0989
0.0009,0.0000,0.0987
0.0010,0.0000,0.0985
0.0010,0.0000,0.0983
0.0011,0.0001,0.0981
0.0011,0.0001,0.0979
0.0012,0.0001,0.0977
0.0012,0.0001,0.0975
0.0013,0.0001,0.0972
0.0013,0.0001,0.0970
0.0014,0.0001,0.0967
0.0014,0.0001,0.0965
0.0015,0.0001,0.0962
0.0015,0.0001,0.0960
0.0016,0.0001,0.0957
0.0017,0.0001,0.0954
0.0017,0.0001,0.0951
0.0018,0.0001,0.0948
0.0019,0.0001,0.0946
0.0019,0.0000,0.0943
0.0020,0.0000,0.0940
0.0021,0.0000,0.0937
0.0022,-0.0000,0.0934
0.0022,-0.0000,0.0931
0.0023,-0.0000,0.0927
0.0024,-0.0001,0.0924
0.0025,-0.0001,0.0921
0.0026,-0.0001,0.0918
0.0027,-0.0001,0.0914
0.0027,-0.0001,0.0911
0.0028,-0.0002,0.0908
0.0029,-0.0002,0.0904
0.0030,-0.0002,0.0901
0.0031,-0.0002,0.0898
0.0032,-0.0002,0.0894
0.0033,-0.0003,0.0891
0.0034,-0.0003,0.0887
0.0035,-0.0003,0.0883
0.0036,-0.0003,0.0880
0.0037,-0.0003,0.0876
0.0038,-0.0004,0.0872
0.0039,-0.0004,0.0869
0.0040,-0.0004,0.0865
0.0041,-0.0004,0.0861
0.0042,-0.0004,0.0857
0.0043,-0.0004,0.0854
0.0044,-0.0004,0.0850
0.0045,-0.0005,0.0846
0.0047,-0.0005,0.0842
0.0048,-0.0005,0.0838
0.0049,-0.0005,0.0834
0.0050,-0.0005,0.0830
0.0051,-0.0005,0.0826
0.0053,-0.0005,0.0822
0.0054,-0.0005,0.0818
0.0055,-0.0005,0.0814
0.0056,-0.0005,0.0810
0.0058,-0.0005,0.0806
0.0059,-0.0005,0.0802
0.0060,-0.0005,0.0798
0.0062,-0.0005,0.0794
0.0063,-0.0005,0.0790
0.0064,-0.0005,0.0786
0.0066,-0.0005,0.0782
0.0067,-0.0005,0.0778
0.0069,-0.0005,0.0774
0.0070,-0.0005,0.0769
0.0071,-0.0005,0.0765
0.0073,-0.0005,0.0761
0.0074,-0.0005,0.0757
0.0076,-0.0005,0.0753
0.0077,-0.0005,0.0749
0.0079,-0.0004,0.0744
0.0081,-0.0004,0.0740
0.0082,-0.0004,0.0736
0.0084,-0.0004,0.0732
0.0085,-0.0004,0.0728
0.0087,-0.0003,0.0724
0.0089,-0.0003,0.0719
0.0090,-0.0003,0.0715
0.0092,-0.0002,0.0711
0.0094,-0.0002,0.0707
0.0096,-0.0002,0.0703
0.0097,-0.0001,0.0699
0.0099,-0.0001,0.0695
0.0101,-0.0001,0.0691
0.0103,-0.0000,0.0687
0.0105,0.0000,0.0683
0.0106,0.0001,0.0679
0.0108,0.0001,0.0675
0.0110,0.0002,0.0671
0.0112,0.0002,0.0667
0.0114,0.0003,0.0663
0.0116,0.0003,0.0659
0.0118,0.0004,0.0655
0.0120,0.0005,0.0652
0.0122,0.0005,0.0648
0.0124,0.0006,0.0644
0.0126,0.0007,0.0641
0.0129,0.0007,0.0637
0.0131,0.0008,0.0634
0.0133,0.0009,0.0631
0.0136,0.0010,0.0627
0.0138,0.0010,0.0624
0.0140,0.0011,0.0621
0.0143,0.0012,0.0618
0.0145,0.0013,0.0615
0.0148,0.0013,0.0612
0.0150,0.0014,0.0609
0.0153,0.0015,0.0606
0.0156,0.0015,0.0604
0.0159,0.0016,0.0601
0.0161,0.0016,0.0598
0.0164,0.0017,0.0596
0.0167,0.0017,0.0594
0.0170,0.0018,0.0591
0.0173,0.0018,0.0589
0.0176,0.0019,0.0587
0.0179,0.0019,0.0585
0.0182,0.0020,0.0583
0.0186,0.0020,0.0582
0.0189,0.0020,0.0580
0.0192,0.0020,0.0578
0.0195,0.0021,0.0577
0.0199,0.0021,0.0576
0.0202,0.0021,0.0574
0.0205,0.0021,0.0573
0.0209,0.0021,0.0572
0.0212,0.0021,0.0571
0.0215,0.0022,0.0570
0.0219,0.0022,0.0569
0.0222,0.0022,0.0568
0.0226,0.0022,0.0567
0.0229,0.0022,0.0566
0.0233,0.0022,0.0565
0.0236,0.0022,0.0565
0.0240,0.0022,0.0564
0.0243,0.0022,0.0563
0.0247,0.0022,0.0563
0.0250,0.0021,0.0562
0.0254,0.0021,0.0562
0.0257,0.0021,0.0561
0.0261,0.0021,0.0561
0.0264,0.0021,0.0560
0.0267,0.0021,0.0560
0.0271,0.0021,0.0560
0.0274,0.0021,0.0560
0.0277,0.0020,0.0560
0.0280,0.0020,0.0560
0.0283,0.0020,0.0559
0.0286,0.0020,0.0559
0.0289,0.0019,0.0559
0.0292,0.0019,0.0559
0.0295,0.0019,0.0559
0.0298,0.0018,0.0559
0.0301,0.0018,0.0559
0.0304,0.0017,0.0559
0.0307,0.0017,0.0559
0.0310,0.0017,0.0559
0.0312,0.0016,0.0559
0.0315,0.0016,0.0560
0.0318,0.0015,0.0560
0.0321,0.0015,0.0560
0.0323,0.0014,0.0560
0.0326,0.0014,0.0560
0.0329,0.0013,0.0560
0.0331,0.0013,0.0560
0.0334,0.0012,0.0560
0.0337,0.0012,0.0560
0.0339,0.0011,0.0560
0.0342,0.0011,0.0560
0.0345,0.0010,0.0560
0.0347,0.0010,0.0561
0.0350,0.0009,0.0561
0.0353,0.0009,0.0561
0.0356,0.0008,0.0561
0.0358,0.0007,0.0562
0.0361,0.0007,0.0562
0.0364,0.0006,0.0562
0.0366,0.0006,0.0562
0.0369,0.0005,0.0563
0.0372,0.0005,0.0563
0.0374,0.0004,0.0563
0.0377,0.0004,0.0563
0.0380,0.0003,0.0564
0.0382,0.0003,0.0564
0.0385,0.0002,0.0564
0.0387,0.0002,0.0565
0.0390,0.0001,0.0565
0.0393,0.0001,0.0565
0.0395,0.0000,0.0565
