X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0001,-0.0000,0.1001
-0.0001,-0.0001,0.1001
-0.0001,-0.0001,0.1001
0.0000,-0.0001,0.1001
0.0001,-0.0001,0.1001
0.0002,-0.0001,0.1000
0.0003,-0.0001,0.0999
0.0004,-0.0001,0.0999
0.0004,-0.0000,0.0997
0.0005,-0.0000,0.0996
0.0005,0.0000,0.0995
0.0006,0.0000,0.0994
0.0007,0.0000,0.0993
0.0008,0.0000,0.0992
0.0009,0.0000,0.0992
0.0010,0.0000,0.0991
0.0011,-0.0000,0.0990
0.0013,-0.0000,0.0990
0.0015,-0.0001,0.0989
0.0016,-0.0001,0.0989
0.0018,-0.0001,0.0988
0.0020,-0.0002,0.0988
0.0022,-0.0002,0.0988
0.0024,-0.0002,0.0988
0.0026,-0.0002,0.0988
0.0028,-0.0001,0.0988
0.0030,-0.0001,0.0989
0.0032,-0.0001,0.0989
0.0033,-0.0000,0.0990
0.0035,-0.0000,0.0991
0.0037,-0.0000,0.0991
0.0038,0.0000,0.0992
0.0040,0.0000,0.0993
0.0042,0.0001,0.0993
0.0044,0.0002,0.0994
0.0046,0.0002,0.0995
0.0048,0.0002,0.0995
0.0050,0.0002,0.0996
0.0052,0.0002,0.0996
0.0054,0.0002,0.0997
0.0056,0.0003,0.0997
0.0058,0.0003,0.0998
0.0060,0.0004,0.0998
0.0062,0.0005,0.0998
0.0064,0.0005,0.0999
0.0066,0.0005,0.0999
0.0068,0.0004,0.0999
0.0070,0.0004,0.1000
0.0072,0.0004,0.1000
0.0074,0.0005,0.1000
0.0076,0.0005,0.1001
0.0079,0.0006,0.1001
0.0081,0.0006,0.1001
0.0083,0.0007,0.1001
0.0085,0.0006,0.1001
0.0087,0.0006,0.1002
0.0089,0.0006,0.1002
0.0092,0.0006,0.1002
0.0094,0.0006,0.1002
0.0096,0.0006,0.1002
0.0098,0.0007,0.1002
0.0101,0.0008,0.1002
0.0103,0.0008,0.1002
0.0105,0.0008,0.1003
0.0107,0.0007,0.1003
0.0110,0.0007,0.1003
0.0112,0.0007,0.1003
0.0114,0.0007,0.1003
0.0117,0.0007,0.1003
0.0119,0.0008,0.1003
0.0121,0.0008,0.1003
0.0124,0.0009,0.1003
0.0126,0.0008,0.1003
0.0128,0.0008,0.1003
0.0131,0.0008,0.1003
0.0133,0.0007,0.1003
0.0135,0.0007,0.1003
0.0138,0.0008,0.1003
0.0140,0.0008,0.1003
0.0143,0.0009,0.1003
0.0145,0.0009,0.1002
0.0148,0.0009,0.1002
0.0150,0.0009,0.1002
0.0152,0.0008,0.1002
0.0155,0.0008,0.1002
0.0157,0.0008,0.1002
0.0160,0.0008,0.1002
0.0162,0.0009,0.1002
0.0165,0.0009,0.1001
0.0167,0.0010,0.1001
0.0170,0.0010,0.1001
0.0172,0.0010,0.1001
0.0175,0.0009,0.1001
0.0177,0.0009,0.1001
0.0180,0.0009,0.1000
0.0182,0.0009,0.1000
0.0185,0.0009,0.1000
0.0187,0.0010,0.1000
0.0190,0.0010,0.0999
0.0192,0.0011,0.0999
0.0195,0.0010,0.0999
0.0197,0.0010,0.0999
0.0200,0.0010,0.0998
0.0202,0.0009,0.0998
0.0205,0.0010,0.0998
0.0207,0.0010,0.0997
0.0210,0.0011,0.0997
0.0213,0.0011,0.0997
0.0215,0.0011,0.0996
0.0218,0.0011,0.0996
0.0220,0.0011,0.0996
0.0223,0.0010,0.0995
0.0225,0.0010,0.0995
0.0228,0.0010,0.0995
0.0231,0.0010,0.0994
0.0233,0.0011,0.0994
0.0236,0.0011,0.0993
0.0238,0.0012,0.0993
0.0241,0.0012,0.0993
0.0244,0.0011,0.0992
0.0246,0.0011,0.0992
0.0249,0.0011,0.0991
