X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0001,-0.0000,0.1001
-0.0001,-0.0001,0.1001
-0.0001,-0.0001,0.1001
0.0000,-0.0001,0.1001
0.0001,-0.0001,0.1001
0.0002,-0.0001,0.1000
0.0003,-0.0001,0.0999
0.0004,-0.0001,0.0999
0.0004,-0.0000,0.0997
0.0005,-0.0000,0.0996
0.0005,0.0000,0.0995
0.0006,0.0000,0.0994
0.0007,0.0001,0.0993
0.0007,0.0001,0.0992
0.0008,0.0001,0.0990
0.0009,0.0001,0.0989
0.0009,0.0001,0.0988
0.0010,0.0001,0.0986
0.0011,0.0001,0.0985
0.0012,0.0001,0.0984
0.0014,0.0001,0.0983
0.0015,0.0001,0.0982
0.0016,0.0000,0.0980
0.0017,0.0000,0.0979
0.0019,-0.0000,0.0978
0.0020,-0.0000,0.0977
0.0022,-0.0000,0.0976
0.0023,-0.0000,0.0975
0.0024,-0.0000,0.0974
0.0025,-0.0000,0.0973
0.0027,-0.0000,0.0972
0.0028,-0.0000,0.0971
0.0029,0.0000,0.0970
0.0030,0.0000,0.0969
0.0031,0.0000,0.0968
0.0033,0.0000,0.0967
0.0034,0.0000,0.0967
0.0035,0.0001,0.0966
0.0036,0.0001,0.0966
0.0038,0.0001,0.0965
0.0039,0.0001,0.0965
0.0040,0.0002,0.0964
0.0042,0.0002,0.0964
0.0043,0.0002,0.0963
0.0045,0.0002,0.0963
0.0047,0.0003,0.0963
0.0048,0.0003,0.0963
0.0050,0.0003,0.0963
0.0052,0.0004,0.0962
0.0053,0.0004,0.0962
0.0055,0.0004,0.0962
0.0057,0.0005,0.0962
0.0059,0.0005,0.0962
0.0061,0.0005,0.0962
0.0062,0.0005,0.0961
0.0064,0.0006,0.0961
0.0066,0.0006,0.0961
0.0068,0.0007,0.0961
0.0070,0.0007,0.0961
0.0072,0.0007,0.0960
0.0074,0.0007,0.0960
0.0076,0.0007,0.0960
0.0078,0.0007,0.0960
0.0080,0.0007,0.0959
0.0082,0.0008,0.0959
0.0085,0.0008,0.0959
0.0087,0.0009,0.0959
0.0089,0.0009,0.0958
0.0091,0.0009,0.0958
0.0093,0.0009,0.0958
0.0095,0.0009,0.0957
0.0097,0.0009,0.0957
0.0100,0.0009,0.0956
0.0102,0.0010,0.0956
0.0104,0.0010,0.0956
0.0106,0.0010,0.0955
0.0109,0.0011,0.0955
0.0111,0.0010,0.0954
0.0113,0.0010,0.0954
0.0115,0.0010,0.0954
0.0117,0.0010,0.0953
0.0120,0.0011,0.0953
0.0122,0.0011,0.0952
0.0124,0.0012,0.0952
0.0127,0.0012,0.0951
0.0129,0.0012,0.0951
0.0131,0.0012,0.0950
0.0134,0.0012,0.0950
0.0136,0.0012,0.0949
0.0138,0.0012,0.0949
0.0141,0.0012,0.0948
0.0143,0.0013,0.0947
0.0145,0.0013,0.0947
0.0148,0.0014,0.0946
0.0150,0.0014,0.0946
0.0152,0.0014,0.0945
0.0155,0.0014,0.0945
0.0157,0.0013,0.0944
0.0160,0.0013,0.0943
0.0162,0.0014,0.0943
0.0164,0.0014,0.0942
0.0167,0.0015,0.0941
0.0169,0.0015,0.0941
0.0172,0.0015,0.0940
0.0174,0.0015,0.0940
0.0177,0.0015,0.0939
0.0179,0.0015,0.0938
0.0182,0.0015,0.0938
0.0184,0.0015,0.0937
0.0187,0.0016,0.0936
0.0189,0.0016,0.0936
0.0192,0.0016,0.0935
0.0194,0.0017,0.0934
0.0196,0.0017,0.0934
0.0199,0.0016,0.0933
0.0201,0.0016,0.0932
0.0204,0.0016,0.0931
0.0206,0.0017,0.0931
0.0209,0.0017,0.0930
0.0211,0.0018,0.0929
0.0214,0.0018,0.0929
0.0216,0.0018,0.0928
