X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0004,-0.0000,0.1002
-0.0005,-0.0001,0.1005
-0.0004,-0.0001,0.1007
-0.0003,-0.0001,0.1008
-0.0001,-0.0001,0.1008
0.0001,-0.0001,0.1007
0.0002,-0.0001,0.1006
0.0004,-0.0001,0.1004
0.0005,-0.0001,0.1003
0.0006,-0.0000,0.1001
0.0007,-0.0000,0.0998
0.0008,-0.0000,0.0996
0.0008,-0.0000,0.0994
0.0009,-0.0000,0.0991
0.0010,0.0000,0.0989
0.0010,0.0000,0.0987
0.0011,0.0000,0.0984
0.0012,0.0000,0.0982
0.0012,0.0000,0.0979
0.0013,0.0000,0.0976
0.0013,0.0000,0.0974
0.0014,0.0000,0.0971
0.0015,0.0000,0.0969
0.0015,0.0000,0.0966
0.0016,0.0000,0.0963
0.0017,0.0000,0.0961
0.0018,0.0000,0.0958
0.0019,0.0000,0.0955
0.0019,0.0000,0.0953
0.0020,0.0000,0.0950
0.0021,0.0000,0.0947
0.0022,0.0000,0.0945
0.0023,-0.0000,0.0942
0.0024,-0.0000,0.0940
0.0025,-0.0000,0.0937
0.0026,-0.0000,0.0935
0.0028,-0.0000,0.0932
0.0029,-0.0000,0.0930
0.0030,-0.0000,0.0927
0.0031,-0.0000,0.0925
0.0032,-0.0000,0.0922
0.0033,-0.0000,0.0920
0.0035,-0.0000,0.0918
0.0036,-0.0000,0.0916
0.0037,-0.0000,0.0913
0.0039,-0.0000,0.0911
0.0040,0.0000,0.0909
0.0041,0.0000,0.0907
0.0043,0.0001,0.0904
0.0044,0.0001,0.0902
0.0046,0.0001,0.0900
0.0047,0.0001,0.0898
0.0049,0.0002,0.0896
0.0050,0.0002,0.0894
0.0052,0.0002,0.0892
0.0054,0.0003,0.0890
0.0055,0.0003,0.0888
0.0057,0.0004,0.0886
0.0059,0.0004,0.0885
0.0061,0.0005,0.0883
0.0062,0.0005,0.0881
0.0064,0.0006,0.0879
0.0066,0.0006,0.0878
0.0068,0.0007,0.0876
0.0070,0.0007,0.0874
0.0072,0.0008,0.0873
0.0074,0.0009,0.0871
0.0076,0.0009,0.0870
0.0079,0.0010,0.0868
0.0081,0.0011,0.0867
0.0083,0.0011,0.0865
0.0085,0.0012,0.0864
0.0087,0.0013,0.0863
0.0090,0.0013,0.0861
0.0092,0.0014,0.0860
0.0095,0.0015,0.0859
0.0097,0.0015,0.0857
0.0099,0.0016,0.0856
0.0102,0.0017,0.0855
0.0104,0.0018,0.0854
0.0107,0.0018,0.0853
0.0110,0.0019,0.0851
0.0112,0.0020,0.0850
0.0115,0.0020,0.0849
0.0118,0.0021,0.0848
0.0120,0.0021,0.0847
0.0123,0.0022,0.0846
0.0126,0.0023,0.0845
0.0128,0.0023,0.0844
0.0131,0.0024,0.0843
0.0134,0.0024,0.0842
0.0137,0.0025,0.0840
0.0140,0.0025,0.0839
0.0142,0.0026,0.0838
0.0145,0.0026,0.0837
0.0148,0.0027,0.0836
0.0151,0.0027,0.0835
0.0154,0.0028,0.0834
0.0157,0.0028,0.0833
0.0160,0.0029,0.0832
0.0163,0.0029,0.0831
0.0166,0.0029,0.0830
0.0169,0.0030,0.0829
0.0172,0.0030,0.0828
0.0175,0.0031,0.0827
0.0178,0.0031,0.0826
0.0181,0.0031,0.0825
0.0184,0.0031,0.0824
0.0187,0.0032,0.0823
0.0190,0.0032,0.0822
0.0193,0.0032,0.0821
0.0196,0.0033,0.0820
0.0199,0.0033,0.0819
0.0202,0.0033,0.0818
0.0205,0.0033,0.0817
0.0208,0.0034,0.0816
0.0211,0.0034,0.0815
0.0214,0.0034,0.0814
0.0217,0.0034,0.0813
0.0220,0.0034,0.0812
0.0223,0.0034,0.0811
0.0226,0.0035,0.0810
0.0230,0.0035,0.0809
0.0233,0.0035,0.0808
0.0236,0.0035,0.0807
0.0239,0.0035,0.0806
0.0242,0.0035,0.0805
0.0245,0.0035,0.0803
0.0248,0.0035,0.0802
0.0252,0.0035,0.0801
0.0255,0.0035,0.0800
0.0258,0.0035,0.0799
0.0261,0.0035,0.0798
0.0264,0.0035,0.0797
0.0268,0.0036,0.0796
0.0271,0.0036,0.0795
0.0274,0.0036,0.0794
0.0277,0.0036,0.0793
0.0280,0.0035,0.0792
0.0284,0.0035,0.0791
0.0287,0.0035,0.0790
0.0290,0.0035,0.0789
0.0293,0.0035,0.0788
0.0297,0.0035,0.0787
0.0300,0.0035,0.0786
0.0303,0.0035,0.0786
0.0306,0.0035,0.0785
0.0310,0.0035,0.0784
0.0313,0.0035,0.0783
0.0316,0.0034,0.0782
0.0320,0.0034,0.0781
0.0323,0.0034,0.0780
0.0326,0.0034,0.0780
0.0330,0.0034,0.0779
0.0333,0.0033,0.0778
0.0336,0.0033,0.0777
0.0340,0.0033,0.0777
0.0343,0.0033,0.0776
0.0346,0.0033,0.0775
0.0350,0.0032,0.0775
0.0353,0.0032,0.0774
0.0356,0.0032,0.0774
0.0360,0.0032,0.0773
0.0363,0.0031,0.0773
0.0366,0.0031,0.0773
0.0370,0.0031,0.0772
0.0373,0.0030,0.0772
0.0376,0.0030,0.0772
0.0380,0.0030,0.0771
0.0383,0.0029,0.0771
0.0386,0.0029,0.0771
0.0390,0.0029,0.0771
0.0393,0.0028,0.0771
0.0396,0.0028,0.0771
0.0399,0.0027,0.0771
0.0402,0.0027,0.0771
0.0405,0.0026,0.0771
0.0408,0.0026,0.0772
0.0411,0.0025,0.0772
0.0414,0.0024,0.0772
0.0417,0.0024,0.0772
0.0420,0.0023,0.0772
0.0423,0.0023,0.0773
0.0425,0.0022,0.0773
0.0428,0.0021,0.0773
0.0431,0.0021,0.0773
0.0433,0.0020,0.0773
0.0436,0.0019,0.0774
0.0439,0.0019,0.0774
0.0441,0.0018,0.0774
0.0444,0.0017,0.0774
0.0446,0.0017,0.0774
0.0449,0.0016,0.0774
0.0451,0.0015,0.0775
0.0454,0.0015,0.0775
0.0456,0.0014,0.0775
0.0459,0.0013,0.0775
0.0462,0.0013,0.0775
0.0464,0.0012,0.0776
0.0467,0.0012,0.0776
0.0469,0.0011,0.0776
0.0472,0.0010,0.0777
0.0474,0.0010,0.0777
0.0477,0.0009,0.0777
0.0480,0.0009,0.0778
0.0482,0.0008,0.0778
0.0485,0.0007,0.0779
0.0487,0.0007,0.0779
0.0490,0.0006,0.0779
0.0492,0.0006,0.0780
0.0495,0.0005,0.0780
0.0497,0.0005,0.0781
0.0500,0.0004,0.0781
0.0502,0.0004,0.0782
0.0505,0.0003,0.0783
0.0507,0.0003,0.0783
0.0510,0.0002,0.0784
0.0512,0.0002,0.0784
0.0515,0.0002,0.0785
0.0517,0.0001,0.0785
0.0520,0.0001,0.0786
0.0522,0.0000,0.0787
0.0525,0.0000,0.0787
0.0527,-0.0000,0.0788
0.0529,-0.0001,0.0789
0.0532,-0.0001,0.0789
0.0534,-0.0001,0.0790
0.0536,-0.0001,0.0790
0.0539,-0.0002,0.0791
0.0541,-0.0002,0.0792
0.0544,-0.0002,0.0793
0.0546,-0.0003,0.0793
0.0548,-0.0003,0.0794
0.0551,-0.0003,0.0795
0.0553,-0.0003,0.0795
0.0555,-0.0003,0.0796
0.0557,-0.0004,0.0797
0.0560,-0.0004,0.0797
0.0562,-0.0004,0.0798
0.0564,-0.0004,0.0799
0.0567,-0.0004,0.0799
0.0569,-0.0005,0.0800
0.0571,-0.0005,0.0801
0.0573,-0.0005,0.0802
0.0576,-0.0005,0.0802
0.0578,-0.0005,0.0803
0.0580,-0.0006,0.0804
0.0583,-0.0006,0.0804
0.0585,-0.0006,0.0805
0.0587,-0.0006,0.0806
0.0589,-0.0006,0.0806
0.0592,-0.0006,0.0807
0.0594,-0.0007,0.0808
0.0596,-0.0007,0.0808
0.0599,-0.0007,0.0809
0.0601,-0.0007,0.0809
0.0603,-0.0007,0.0810
0.0605,-0.0007,0.0811
0.0608,-0.0008,0.0811
0.0610,-0.0008,0.0812
0.0612,-0.0008,0.0813
0.0615,-0.0008,0.0813
0.0617,-0.0008,0.0814
0.0619,-0.0008,0.0815
0.0621,-0.0008,0.0815
0.0624,-0.0009,0.0816
0.0626,-0.0009,0.0816
0.0628,-0.0009,0.0817
0.0631,-0.0009,0.0818
0.0633,-0.0009,0.0818
0.0635,-0.0009,0.0819
0.0638,-0.0009,0.0819
0.0640,-0.0010,0.0820
0.0642,-0.0010,0.0821
0.0645,-0.0010,0.0821
0.0647,-0.0010,0.0822
0.0649,-0.0010,0.0822
0.0652,-0.0010,0.0823
0.0654,-0.0010,0.0823
0.0656,-0.0011,0.0824
0.0659,-0.0011,0.0824
0.0661,-0.0011,0.0825
0.0663,-0.0011,0.0825
0.0666,-0.0011,0.0826
0.0668,-0.0011,0.0827
0.0670,-0.0011,0.0827
0.0673,-0.0011,0.0828
0.0675,-0.0012,0.0828
0.0678,-0.0012,0.0829
0.0680,-0.0012,0.0829
0.0682,-0.0012,0.0830
0.0685,-0.0012,0.0830
0.0687,-0.0012,0.0831
0.0690,-0.0012,0.0831
0.0692,-0.0012,0.0831
0.0694,-0.0013,0.0832
0.0697,-0.0013,0.0832
0.0699,-0.0013,0.0833
0.0702,-0.0013,0.0833
0.0704,-0.0013,0.0834
0.0707,-0.0013,0.0834
0.0709,-0.0013,0.0835
0.0711,-0.0013,0.0835
0.0714,-0.0014,0.0836
0.0716,-0.0014,0.0836
0.0719,-0.0014,0.0836
0.0721,-0.0014,0.0837
0.0724,-0.0014,0.0837
0.0726,-0.0014,0.0838
0.0729,-0.0014,0.0838
0.0731,-0.0014,0.0838
0.0734,-0.0015,0.0839
0.0736,-0.0015,0.0839
0.0739,-0.0015,0.0839
0.0741,-0.0015,0.0840
0.0744,-0.0015,0.0840
0.0746,-0.0015,0.0840
0.0749,-0.0015,0.0841
0.0751,-0.0015,0.0841
0.0754,-0.0015,0.0841
0.0756,-0.0016,0.0842
0.0759,-0.0016,0.0842
0.0762,-0.0016,0.0842
0.0764,-0.0016,0.0843
0.0767,-0.0016,0.0843
0.0769,-0.0016,0.0843
0.0772,-0.0016,0.0843
0.0774,-0.0016,0.0844
0.0777,-0.0017,0.0844
0.0779,-0.0017,0.0844
0.0782,-0.0017,0.0844
0.0785,-0.0017,0.0845
0.0787,-0.0017,0.0845
0.0790,-0.0017,0.0845
0.0792,-0.0017,0.0845
0.0795,-0.0017,0.0845
0.0798,-0.0017,0.0846
0.0800,-0.0017,0.0846
0.0803,-0.0018,0.0846
0.0806,-0.0018,0.0846
0.0808,-0.0018,0.0846
0.0811,-0.0018,0.0847
0.0814,-0.0018,0.0847
0.0816,-0.0018,0.0847
0.0819,-0.0018,0.0847
0.0821,-0.0018,0.0847
0.0824,-0.0018,0.0847
0.0827,-0.0019,0.0847
0.0829,-0.0019,0.0848
0.0832,-0.0019,0.0848
0.0835,-0.0019,0.0848
0.0838,-0.0019,0.0848
0.0840,-0.0019,0.0848
0.0843,-0.0019,0.0848
0.0846,-0.0019,0.0848
0.0848,-0.0019,0.0848
0.0851,-0.0019,0.0848
0.0854,-0.0020,0.0848
0.0856,-0.0020,0.0848
0.0859,-0.0020,0.0848
0.0862,-0.0020,0.0848
0.0865,-0.0020,0.0848
0.0867,-0.0020,0.0848
0.0870,-0.0020,0.0848
0.0873,-0.0020,0.0848
0.0876,-0.0020,0.0848
0.0878,-0.0020,0.0848
0.0881,-0.0020,0.0848
0.0884,-0.0021,0.0848
0.0887,-0.0021,0.0848
0.0889,-0.0021,0.0848
0.0892,-0.0021,0.0848
0.0895,-0.0021,0.0848
0.0898,-0.0021,0.0848
0.0901,-0.0021,0.0848
0.0903,-0.0021,0.0847
0.0906,-0.0021,0.0847
0.0909,-0.0021,0.0847
0.0912,-0.0021,0.0847
0.0915,-0.0021,0.0847
0.0917,-0.0022,0.0847
0.0920,-0.0022,0.0847
0.0923,-0.0022,0.0846
0.0926,-0.0022,0.0846
0.0929,-0.0022,0.0846
0.0932,-0.0022,0.0846
0.0934,-0.0022,0.0846
0.0937,-0.0022,0.0845
0.0940,-0.0022,0.0845
0.0943,-0.0022,0.0845
0.0946,-0.0022,0.0845
0.0949,-0.0022,0.0845
0.0952,-0.0022,0.0844
0.0954,-0.0022,0.0844
0.0957,-0.0022,0.0844
0.0960,-0.0023,0.0843
0.0963,-0.0023,0.0843
0.0966,-0.0023,0.0843
0.0969,-0.0023,0.0843
0.0972,-0.0023,0.0842
0.0975,-0.0023,0.0842
0.0978,-0.0023,0.0842
0.0980,-0.0023,0.0841
0.0983,-0.0023,0.0841
0.0986,-0.0023,0.0841
0.0989,-0.0023,0.0840
0.0992,-0.0023,0.0840
0.0995,-0.0023,0.0839
0.0998,-0.0023,0.0839
0.1001,-0.0023,0.0839
0.1004,-0.0023,0.0838
0.1007,-0.0023,0.0838
0.1010,-0.0024,0.0837
0.1013,-0.0024,0.0837
0.1016,-0.0024,0.0836
0.1019,-0.0024,0.0836
