X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0003,-0.0001,0.1003
-0.0002,-0.0001,0.1004
-0.0001,-0.0001,0.1005
0.0000,-0.0001,0.1004
0.0002,-0.0001,0.1004
0.0003,-0.0001,0.1003
0.0004,-0.0001,0.1001
0.0005,-0.0001,0.1000
0.0006,-0.0001,0.0998
0.0007,-0.0001,0.0997
0.0008,-0.0000,0.0995
0.0008,-0.0000,0.0993
0.0009,-0.0000,0.0991
0.0009,0.0000,0.0989
0.0010,0.0000,0.0987
0.0010,0.0000,0.0985
0.0011,0.0000,0.0982
0.0011,0.0000,0.0980
0.0012,0.0001,0.0978
0.0013,0.0001,0.0975
0.0013,0.0001,0.0973
0.0014,0.0001,0.0970
0.0014,0.0001,0.0968
0.0015,0.0001,0.0965
0.0015,0.0001,0.0962
0.0016,0.0001,0.0960
0.0017,0.0001,0.0957
0.0017,0.0001,0.0954
0.0018,0.0000,0.0952
0.0019,0.0000,0.0949
0.0020,0.0000,0.0946
0.0020,0.0000,0.0943
0.0021,0.0000,0.0940
0.0022,-0.0000,0.0937
0.0023,-0.0000,0.0935
0.0024,-0.0000,0.0932
0.0025,-0.0001,0.0929
0.0026,-0.0001,0.0926
0.0026,-0.0001,0.0923
0.0027,-0.0001,0.0920
0.0028,-0.0001,0.0917
0.0029,-0.0001,0.0914
0.0030,-0.0001,0.0911
0.0031,-0.0002,0.0908
0.0032,-0.0002,0.0905
0.0033,-0.0002,0.0902
0.0034,-0.0002,0.0899
0.0035,-0.0002,0.0895
0.0036,-0.0002,0.0892
0.0038,-0.0002,0.0889
0.0039,-0.0002,0.0886
0.0040,-0.0002,0.0883
0.0041,-0.0002,0.0880
0.0042,-0.0002,0.0877
0.0043,-0.0002,0.0874
0.0044,-0.0002,0.0871
0.0046,-0.0002,0.0867
0.0047,-0.0002,0.0864
0.0048,-0.0002,0.0861
0.0049,-0.0002,0.0858
0.0051,-0.0002,0.0855
0.0052,-0.0002,0.0852
0.0053,-0.0002,0.0849
0.0055,-0.0002,0.0846
0.0056,-0.0002,0.0842
0.0058,-0.0001,0.0839
0.0059,-0.0001,0.0836
0.0060,-0.0001,0.0833
0.0062,-0.0001,0.0830
0.0063,-0.0001,0.0827
0.0065,-0.0000,0.0824
0.0066,0.0000,0.0821
0.0068,0.0000,0.0818
0.0070,0.0001,0.0815
0.0071,0.0001,0.0812
0.0073,0.0001,0.0809
0.0075,0.0002,0.0806
0.0076,0.0002,0.0803
0.0078,0.0002,0.0800
0.0080,0.0003,0.0797
0.0082,0.0003,0.0794
0.0083,0.0004,0.0791
0.0085,0.0004,0.0788
0.0087,0.0005,0.0785
0.0089,0.0005,0.0782
0.0091,0.0006,0.0779
0.0093,0.0006,0.0777
0.0095,0.0007,0.0774
0.0097,0.0007,0.0771
0.0099,0.0008,0.0768
0.0101,0.0009,0.0766
0.0103,0.0009,0.0763
0.0105,0.0010,0.0760
0.0107,0.0011,0.0758
0.0109,0.0011,0.0755
0.0111,0.0012,0.0752
0.0114,0.0013,0.0750
0.0116,0.0013,0.0747
0.0118,0.0014,0.0745
0.0121,0.0015,0.0742
0.0123,0.0016,0.0740
0.0125,0.0016,0.0737
0.0128,0.0017,0.0735
0.0130,0.0018,0.0733
0.0133,0.0019,0.0730
0.0135,0.0020,0.0728
0.0138,0.0020,0.0726
0.0140,0.0021,0.0724
0.0143,0.0022,0.0722
0.0145,0.0023,0.0719
0.0148,0.0024,0.0717
0.0151,0.0024,0.0715
0.0153,0.0025,0.0713
0.0156,0.0026,0.0711
0.0159,0.0027,0.0709
0.0161,0.0028,0.0708
0.0164,0.0028,0.0706
0.0167,0.0029,0.0704
0.0170,0.0030,0.0702
0.0173,0.0031,0.0701
0.0176,0.0031,0.0699
0.0179,0.0032,0.0697
0.0182,0.0033,0.0696
0.0185,0.0033,0.0694
0.0188,0.0034,0.0693
0.0191,0.0034,0.0691
0.0194,0.0035,0.0690
0.0197,0.0035,0.0689
0.0200,0.0036,0.0687
0.0203,0.0036,0.0686
0.0206,0.0037,0.0685
0.0209,0.0037,0.0683
0.0212,0.0037,0.0682
0.0216,0.0037,0.0681
0.0219,0.0038,0.0680
0.0222,0.0038,0.0679
0.0225,0.0038,0.0678
0.0229,0.0038,0.0677
0.0232,0.0038,0.0676
0.0235,0.0039,0.0675
0.0238,0.0039,0.0674
0.0242,0.0039,0.0673
0.0245,0.0039,0.0672
0.0248,0.0039,0.0671
0.0252,0.0039,0.0671
0.0255,0.0039,0.0670
0.0258,0.0039,0.0669
0.0262,0.0039,0.0668
0.0265,0.0039,0.0668
0.0268,0.0039,0.0667
0.0272,0.0038,0.0666
0.0275,0.0038,0.0666
0.0278,0.0038,0.0665
0.0282,0.0038,0.0665
0.0285,0.0038,0.0664
0.0289,0.0038,0.0664
0.0292,0.0038,0.0663
0.0295,0.0037,0.0663
0.0299,0.0037,0.0663
0.0302,0.0037,0.0662
0.0306,0.0037,0.0662
0.0309,0.0037,0.0662
0.0312,0.0036,0.0662
0.0316,0.0036,0.0661
0.0319,0.0036,0.0661
0.0323,0.0035,0.0661
0.0326,0.0035,0.0661
0.0329,0.0035,0.0661
0.0333,0.0034,0.0661
0.0336,0.0034,0.0661
0.0339,0.0034,0.0661
0.0342,0.0033,0.0661
0.0346,0.0033,0.0662
0.0349,0.0032,0.0662
0.0352,0.0032,0.0662
0.0355,0.0031,0.0662
0.0358,0.0031,0.0662
0.0361,0.0030,0.0663
0.0363,0.0029,0.0663
0.0366,0.0029,0.0663
0.0369,0.0028,0.0663
0.0372,0.0028,0.0663
0.0375,0.0027,0.0663
0.0377,0.0026,0.0664
0.0380,0.0026,0.0664
0.0383,0.0025,0.0664
0.0385,0.0025,0.0664
0.0388,0.0024,0.0664
0.0390,0.0023,0.0664
0.0393,0.0023,0.0664
0.0395,0.0022,0.0665
0.0398,0.0021,0.0665
0.0400,0.0021,0.0665
0.0403,0.0020,0.0665
0.0405,0.0020,0.0665
0.0408,0.0019,0.0665
0.0410,0.0018,0.0665
0.0413,0.0018,0.0665
0.0415,0.0017,0.0666
0.0418,0.0017,0.0666
0.0420,0.0016,0.0666
0.0423,0.0015,0.0666
0.0426,0.0015,0.0667
0.0428,0.0014,0.0667
0.0431,0.0014,0.0667
0.0433,0.0013,0.0667
