X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0002,-0.0001,0.1002
-0.0002,-0.0001,0.1003
-0.0000,-0.0001,0.1003
0.0001,-0.0001,0.1003
0.0002,-0.0001,0.1002
0.0003,-0.0001,0.1001
0.0004,-0.0001,0.1000
0.0005,-0.0001,0.0999
0.0006,-0.0001,0.0998
0.0007,-0.0001,0.0997
0.0008,-0.0001,0.0996
0.0009,-0.0001,0.0995
0.0010,-0.0001,0.0994
0.0012,-0.0001,0.0994
0.0013,-0.0002,0.0994
0.0015,-0.0002,0.0994
0.0017,-0.0003,0.0994
0.0019,-0.0003,0.0995
0.0022,-0.0003,0.0995
0.0024,-0.0003,0.0996
0.0027,-0.0003,0.0997
0.0030,-0.0003,0.0999
0.0032,-0.0003,0.1000
0.0035,-0.0002,0.1002
0.0037,-0.0002,0.1004
0.0040,-0.0002,0.1006
0.0042,-0.0002,0.1008
0.0045,-0.0001,0.1010
0.0047,-0.0001,0.1011
0.0050,0.0000,0.1013
0.0053,0.0001,0.1015
0.0055,0.0002,0.1016
0.0058,0.0002,0.1018
0.0061,0.0003,0.1019
0.0063,0.0003,0.1021
0.0066,0.0003,0.1022
0.0068,0.0003,0.1023
0.0071,0.0004,0.1024
0.0073,0.0005,0.1025
0.0075,0.0006,0.1026
0.0078,0.0007,0.1027
0.0080,0.0007,0.1028
0.0082,0.0007,0.1029
0.0084,0.0007,0.1030
0.0086,0.0007,0.1030
0.0089,0.0008,0.1031
0.0091,0.0009,0.1032
0.0093,0.0009,0.1032
0.0095,0.0010,0.1033
0.0097,0.0011,0.1033
0.0100,0.0011,0.1033
0.0102,0.0010,0.1034
0.0104,0.0010,0.1034
0.0106,0.0010,0.1035
0.0108,0.0011,0.1035
0.0111,0.0012,0.1035
0.0113,0.0012,0.1036
0.0115,0.0013,0.1036
0.0117,0.0013,0.1036
0.0119,0.0013,0.1037
0.0121,0.0012,0.1037
0.0124,0.0012,0.1038
0.0126,0.0012,0.1038
0.0128,0.0013,0.1038
0.0130,0.0013,0.1039
0.0133,0.0014,0.1039
0.0135,0.0014,0.1039
0.0137,0.0014,0.1040
0.0140,0.0014,0.1040
0.0142,0.0014,0.1040
0.0144,0.0013,0.1041
0.0146,0.0013,0.1041
0.0149,0.0014,0.1041
0.0151,0.0014,0.1042
0.0154,0.0015,0.1042
0.0156,0.0015,0.1042
0.0158,0.0015,0.1042
0.0161,0.0015,0.1043
0.0163,0.0015,0.1043
0.0165,0.0014,0.1043
0.0168,0.0014,0.1043
0.0170,0.0014,0.1043
0.0173,0.0015,0.1044
0.0175,0.0016,0.1044
0.0178,0.0016,0.1044
0.0180,0.0016,0.1044
0.0182,0.0016,0.1044
0.0185,0.0015,0.1044
0.0187,0.0015,0.1045
0.0190,0.0015,0.1045
0.0192,0.0015,0.1045
0.0195,0.0015,0.1045
0.0197,0.0016,0.1045
0.0200,0.0016,0.1045
0.0202,0.0016,0.1045
0.0205,0.0016,0.1045
0.0207,0.0016,0.1045
0.0210,0.0015,0.1045
0.0212,0.0015,0.1045
0.0215,0.0015,0.1045
0.0217,0.0016,0.1045
0.0220,0.0016,0.1045
0.0222,0.0017,0.1045
0.0225,0.0017,0.1045
0.0227,0.0016,0.1045
0.0230,0.0016,0.1045
0.0232,0.0016,0.1045
0.0235,0.0016,0.1045
0.0238,0.0016,0.1045
0.0240,0.0016,0.1045
0.0243,0.0017,0.1045
0.0245,0.0017,0.1045
0.0248,0.0017,0.1045
0.0250,0.0017,0.1045
0.0253,0.0016,0.1045
0.0256,0.0016,0.1044
0.0258,0.0016,0.1044
0.0261,0.0016,0.1044
0.0263,0.0017,0.1044
0.0266,0.0017,0.1044
0.0269,0.0017,0.1044
0.0271,0.0017,0.1043
0.0274,0.0017,0.1043
0.0276,0.0017,0.1043
0.0279,0.0016,0.1043
0.0282,0.0016,0.1043
0.0284,0.0016,0.1042
0.0287,0.0017,0.1042
0.0289,0.0017,0.1042
0.0292,0.0018,0.1042
0.0295,0.0018,0.1041
0.0297,0.0017,0.1041
0.0300,0.0017,0.1041
0.0303,0.0017,0.1040
0.0305,0.0016,0.1040
0.0308,0.0017,0.1040
0.0310,0.0017,0.1039
0.0313,0.0018,0.1039
0.0316,0.0018,0.1039
0.0318,0.0018,0.1038
0.0321,0.0018,0.1038
0.0324,0.0017,0.1037
0.0326,0.0017,0.1037
0.0329,0.0017,0.1037
0.0332,0.0017,0.1036
0.0334,0.0018,0.1036
0.0337,0.0018,0.1035
0.0340,0.0018,0.1035
0.0342,0.0018,0.1034
0.0345,0.0018,0.1034
0.0347,0.0018,0.1033
0.0350,0.0018,0.1033
0.0353,0.0018,0.1033
0.0355,0.0018,0.1032
0.0358,0.0018,0.1032
0.0361,0.0019,0.1031
0.0363,0.0019,0.1030
0.0366,0.0019,0.1030
0.0369,0.0019,0.1029
0.0371,0.0018,0.1029
0.0374,0.0018,0.1028
0.0377,0.0018,0.1028
0.0379,0.0018,0.1027
0.0382,0.0019,0.1027
0.0385,0.0019,0.1026
0.0387,0.0020,0.1025
0.0390,0.0020,0.1025
0.0393,0.0019,0.1024
0.0395,0.0019,0.1024
0.0398,0.0019,0.1023
0.0401,0.0019,0.1022
0.0403,0.0019,0.1022
0.0406,0.0020,0.1021
0.0409,0.0020,0.1020
0.0411,0.0020,0.1020
0.0414,0.0020,0.1019
0.0417,0.0020,0.1018
0.0419,0.0020,0.1018
0.0422,0.0020,0.1017
0.0425,0.0020,0.1016
0.0427,0.0020,0.1015
0.0430,0.0020,0.1015
0.0433,0.0021,0.1014
0.0435,0.0021,0.1013
0.0438,0.0021,0.1012
0.0441,0.0021,0.1012
0.0443,0.0020,0.1011
0.0446,0.0020,0.1010
0.0449,0.0020,0.1009
0.0451,0.0020,0.1008
0.0454,0.0021,0.1008
0.0457,0.0021,0.1007
0.0459,0.0022,0.1006
0.0462,0.0022,0.1005
0.0465,0.0021,0.1004
0.0467,0.0021,0.1003
0.0470,0.0021,0.1002
0.0473,0.0021,0.1002
0.0475,0.0021,0.1001
0.0478,0.0022,0.1000
0.0481,0.0022,0.0999
0.0483,0.0022,0.0998
0.0486,0.0022,0.0997
0.0488,0.0022,0.0996
0.0491,0.0022,0.0995
0.0494,0.0022,0.0994
0.0496,0.0022,0.0993
0.0499,0.0022,0.0993
