X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0001,-0.0000,0.1000
-0.0001,-0.0000,0.1000
-0.0000,-0.0001,0.1000
0.0000,-0.0001,0.1000
0.0001,-0.0001,0.1000
0.0001,-0.0001,0.0999
0.0002,-0.0001,0.0998
0.0002,-0.0000,0.0997
0.0003,-0.0000,0.0996
0.0003,-0.0000,0.0995
0.0003,-0.0000,0.0994
0.0004,-0.0000,0.0993
0.0004,0.0000,0.0991
0.0004,0.0000,0.0990
0.0004,0.0000,0.0988
0.0004,0.0000,0.0987
0.0005,0.0000,0.0985
0.0005,0.0001,0.0983
0.0005,0.0001,0.0981
0.0005,0.0001,0.0979
0.0005,0.0001,0.0977
0.0005,0.0001,0.0974
0.0005,0.0001,0.0972
0.0006,0.0001,0.0969
0.0006,0.0001,0.0967
0.0006,0.0001,0.0964
0.0006,0.0001,0.0961
0.0006,0.0001,0.0958
0.0006,0.0002,0.0955
0.0006,0.0002,0.0952
0.0007,0.0002,0.0949
0.0007,0.0002,0.0946
0.0007,0.0002,0.0943
0.0007,0.0002,0.0939
0.0007,0.0002,0.0936
0.0007,0.0002,0.0932
0.0007,0.0002,0.0928
0.0008,0.0002,0.0924
0.0008,0.0002,0.0920
0.0008,0.0003,0.0916
0.0008,0.0003,0.0912
0.0008,0.0003,0.0908
0.0008,0.0003,0.0904
0.0008,0.0003,0.0899
0.0009,0.0003,0.0895
0.0009,0.0003,0.0890
0.0009,0.0003,0.0885
0.0009,0.0003,0.0881
0.0009,0.0003,0.0876
0.0009,0.0003,0.0871
0.0010,0.0003,0.0866
0.0010,0.0003,0.0861
0.0010,0.0003,0.0855
0.0010,0.0004,0.0850
0.0010,0.0004,0.0844
0.0010,0.0004,0.0839
0.0010,0.0004,0.0833
0.0011,0.0004,0.0827
0.0011,0.0004,0.0822
0.0011,0.0004,0.0816
0.0011,0.0004,0.0810
0.0011,0.0004,0.0803
0.0011,0.0004,0.0797
0.0012,0.0004,0.0791
0.0012,0.0004,0.0784
0.0012,0.0004,0.0778
0.0012,0.0004,0.0771
0.0012,0.0004,0.0765
0.0012,0.0004,0.0758
0.0013,0.0004,0.0751
0.0013,0.0004,0.0744
0.0013,0.0004,0.0737
0.0013,0.0004,0.0730
0.0013,0.0004,0.0722
0.0013,0.0005,0.0715
0.0014,0.0005,0.0707
0.0014,0.0005,0.0700
0.0014,0.0005,0.0692
0.0014,0.0005,0.0684
0.0014,0.0005,0.0677
0.0015,0.0005,0.0669
0.0015,0.0005,0.0661
0.0015,0.0005,0.0652
0.0015,0.0005,0.0644
0.0015,0.0005,0.0636
0.0015,0.0005,0.0627
0.0016,0.0005,0.0619
0.0016,0.0005,0.0610
0.0016,0.0005,0.0602
0.0016,0.0005,0.0593
0.0016,0.0005,0.0584
0.0017,0.0005,0.0575
0.0017,0.0005,0.0566
0.0017,0.0005,0.0557
0.0017,0.0005,0.0547
0.0017,0.0005,0.0538
0.0017,0.0005,0.0529
0.0018,0.0005,0.0519
0.0018,0.0005,0.0509
0.0018,0.0005,0.0500
0.0018,0.0004,0.0490
0.0018,0.0004,0.0480
0.0019,0.0004,0.0470
0.0019,0.0004,0.0460
0.0019,0.0004,0.0450
0.0019,0.0004,0.0439
0.0019,0.0004,0.0429
0.0020,0.0004,0.0419
0.0020,0.0004,0.0408
0.0020,0.0004,0.0397
0.0020,0.0004,0.0387
0.0020,0.0004,0.0376
0.0020,0.0004,0.0365
0.0021,0.0004,0.0354
0.0021,0.0004,0.0343
0.0021,0.0004,0.0332
0.0021,0.0004,0.0321
0.0021,0.0004,0.0309
0.0022,0.0004,0.0298
0.0022,0.0004,0.0287
0.0022,0.0004,0.0275
0.0022,0.0004,0.0264
0.0022,0.0004,0.0252
0.0023,0.0004,0.0240
0.0023,0.0004,0.0228
0.0023,0.0004,0.0216
0.0023,0.0004,0.0204
0.0023,0.0004,0.0192
0.0024,0.0004,0.0180
0.0024,0.0004,0.0168
0.0024,0.0003,0.0155
0.0024,0.0003,0.0143
0.0024,0.0003,0.0130
0.0025,0.0003,0.0118
0.0025,0.0003,0.0105
0.0025,0.0003,0.0092
0.0025,0.0003,0.0079
0.0026,0.0003,0.0066
0.0026,0.0003,0.0053
0.0026,0.0003,0.0040
0.0026,0.0003,0.0027
0.0026,0.0003,0.0014
0.0027,0.0003,0.0000
0.0027,0.0003,-0.0013
0.0027,0.0003,-0.0026
0.0027,0.0003,-0.0040
0.0027,0.0003,-0.0054
0.0028,0.0002,-0.0067
0.0028,0.0002,-0.0081
0.0028,0.0002,-0.0095
0.0028,0.0002,-0.0109
0.0029,0.0002,-0.0123
0.0029,0.0002,-0.0137
0.0029,0.0002,-0.0151
0.0029,0.0001,-0.0165
0.0030,0.0001,-0.0179
0.0030,0.0001,-0.0193
0.0030,0.0000,-0.0207
0.0031,0.0000,-0.0222
0.0031,-0.0000,-0.0236
0.0031,-0.0001,-0.0250
0.0031,-0.0001,-0.0265
0.0032,-0.0001,-0.0279
0.0032,-0.0002,-0.0294
0.0032,-0.0003,-0.0308
0.0033,-0.0003,-0.0323
0.0033,-0.0004,-0.0337
0.0034,-0.0004,-0.0352
0.0034,-0.0005,-0.0366
0.0034,-0.0006,-0.0381
0.0035,-0.0007,-0.0395
0.0035,-0.0008,-0.0410
0.0036,-0.0008,-0.0425
0.0036,-0.0009,-0.0439
0.0037,-0.0010,-0.0454
0.0037,-0.0012,-0.0469
0.0038,-0.0013,-0.0483
0.0038,-0.0014,-0.0498
0.0039,-0.0015,-0.0512
0.0039,-0.0016,-0.0527
0.0040,-0.0018,-0.0542
0.0040,-0.0019,-0.0556
0.0041,-0.0021,-0.0571
0.0042,-0.0022,-0.0585
0.0042,-0.0024,-0.0600
0.0043,-0.0026,-0.0614
0.0043,-0.0027,-0.0628
0.0044,-0.0029,-0.0643
0.0045,-0.0031,-0.0657
