X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0002,-0.0001,0.1002
-0.0002,-0.0001,0.1003
-0.0000,-0.0001,0.1003
0.0001,-0.0001,0.1003
0.0002,-0.0001,0.1002
0.0003,-0.0001,0.1001
0.0005,-0.0001,0.1000
0.0006,-0.0001,0.0999
0.0006,-0.0001,0.0997
0.0007,-0.0001,0.0996
0.0008,-0.0000,0.0994
0.0008,-0.0000,0.0993
0.0009,-0.0000,0.0991
0.0010,-0.0000,0.0990
0.0011,-0.0000,0.0988
0.0011,0.0000,0.0986
0.0012,0.0000,0.0984
0.0013,0.0000,0.0983
0.0014,0.0000,0.0981
0.0015,-0.0000,0.0979
0.0016,-0.0000,0.0977
0.0017,-0.0000,0.0975
0.0018,-0.0000,0.0973
0.0019,-0.0000,0.0972
0.0020,-0.0001,0.0970
0.0021,-0.0001,0.0968
0.0022,-0.0001,0.0966
0.0024,-0.0001,0.0964
0.0025,-0.0001,0.0962
0.0026,-0.0001,0.0960
0.0028,-0.0002,0.0957
0.0029,-0.0002,0.0955
0.0031,-0.0002,0.0953
0.0033,-0.0002,0.0951
0.0034,-0.0002,0.0949
0.0036,-0.0002,0.0947
0.0038,-0.0002,0.0945
0.0039,-0.0003,0.0943
0.0041,-0.0003,0.0940
0.0043,-0.0003,0.0938
0.0045,-0.0003,0.0936
0.0047,-0.0003,0.0934
0.0049,-0.0003,0.0932
0.0050,-0.0003,0.0930
0.0052,-0.0002,0.0927
0.0054,-0.0002,0.0925
0.0056,-0.0002,0.0923
0.0057,-0.0002,0.0921
0.0059,-0.0002,0.0919
0.0061,-0.0002,0.0917
0.0063,-0.0002,0.0915
0.0064,-0.0001,0.0913
0.0066,-0.0001,0.0911
0.0068,-0.0001,0.0909
0.0070,-0.0001,0.0907
0.0071,-0.0001,0.0906
0.0073,-0.0000,0.0904
0.0075,0.0000,0.0902
0.0077,0.0000,0.0900
0.0078,0.0001,0.0899
0.0080,0.0001,0.0897
0.0082,0.0001,0.0895
0.0084,0.0002,0.0894
0.0086,0.0002,0.0892
0.0088,0.0003,0.0891
0.0090,0.0003,0.0889
0.0092,0.0004,0.0888
0.0094,0.0004,0.0886
0.0096,0.0005,0.0885
0.0098,0.0005,0.0883
0.0101,0.0006,0.0882
0.0103,0.0006,0.0881
0.0105,0.0007,0.0879
0.0107,0.0007,0.0878
0.0110,0.0007,0.0877
0.0112,0.0008,0.0875
0.0114,0.0008,0.0874
0.0117,0.0009,0.0873
0.0119,0.0009,0.0872
0.0121,0.0010,0.0870
0.0124,0.0010,0.0869
0.0126,0.0011,0.0868
0.0128,0.0011,0.0867
0.0131,0.0012,0.0865
0.0133,0.0012,0.0864
0.0136,0.0012,0.0863
0.0138,0.0013,0.0862
0.0141,0.0013,0.0860
0.0143,0.0014,0.0859
0.0145,0.0014,0.0858
0.0148,0.0014,0.0857
0.0150,0.0015,0.0855
0.0153,0.0015,0.0854
0.0155,0.0016,0.0853
0.0158,0.0016,0.0852
0.0160,0.0016,0.0850
0.0163,0.0017,0.0849
0.0165,0.0017,0.0848
0.0168,0.0017,0.0847
0.0170,0.0018,0.0845
0.0173,0.0018,0.0844
0.0175,0.0018,0.0843
0.0178,0.0018,0.0841
0.0180,0.0019,0.0840
0.0183,0.0019,0.0839
0.0185,0.0019,0.0838
0.0188,0.0019,0.0836
0.0190,0.0020,0.0835
0.0193,0.0020,0.0834
0.0196,0.0020,0.0832
0.0198,0.0020,0.0831
0.0201,0.0021,0.0830
0.0203,0.0021,0.0828
0.0206,0.0021,0.0827
0.0208,0.0021,0.0826
0.0211,0.0021,0.0824
0.0213,0.0022,0.0823
0.0216,0.0022,0.0821
0.0218,0.0022,0.0820
0.0221,0.0022,0.0819
0.0224,0.0022,0.0817
0.0226,0.0022,0.0816
0.0229,0.0023,0.0814
0.0231,0.0023,0.0813
0.0234,0.0023,0.0812
0.0236,0.0023,0.0810
0.0239,0.0023,0.0809
0.0241,0.0023,0.0807
0.0244,0.0023,0.0806
0.0247,0.0023,0.0804
0.0249,0.0024,0.0803
0.0252,0.0024,0.0801
0.0254,0.0024,0.0800
0.0257,0.0024,0.0798
0.0260,0.0024,0.0797
0.0262,0.0024,0.0795
0.0265,0.0024,0.0793
0.0267,0.0024,0.0792
0.0270,0.0024,0.0790
0.0272,0.0024,0.0789
0.0275,0.0024,0.0787
0.0278,0.0024,0.0786
0.0280,0.0025,0.0784
0.0283,0.0025,0.0782
0.0285,0.0025,0.0781
0.0288,0.0025,0.0779
0.0291,0.0025,0.0778
0.0293,0.0025,0.0776
0.0296,0.0025,0.0774
0.0298,0.0025,0.0773
0.0301,0.0025,0.0771
0.0304,0.0025,0.0769
0.0306,0.0025,0.0768
0.0309,0.0025,0.0766
0.0312,0.0025,0.0764
0.0314,0.0025,0.0763
0.0317,0.0025,0.0761
0.0320,0.0025,0.0759
0.0322,0.0025,0.0758
0.0325,0.0025,0.0756
0.0328,0.0025,0.0754
0.0330,0.0025,0.0753
0.0333,0.0024,0.0751
0.0336,0.0024,0.0749
0.0338,0.0024,0.0748
0.0341,0.0024,0.0746
0.0344,0.0024,0.0745
0.0347,0.0024,0.0743
0.0349,0.0024,0.0741
0.0352,0.0024,0.0740
0.0355,0.0024,0.0738
0.0358,0.0023,0.0737
0.0360,0.0023,0.0735
0.0363,0.0023,0.0734
0.0366,0.0023,0.0733
0.0369,0.0023,0.0731
0.0371,0.0022,0.0730
0.0374,0.0022,0.0729
0.0377,0.0022,0.0727
0.0380,0.0022,0.0726
0.0382,0.0022,0.0725
0.0385,0.0021,0.0724
0.0388,0.0021,0.0723
0.0391,0.0021,0.0722
0.0393,0.0021,0.0721
0.0396,0.0020,0.0720
0.0399,0.0020,0.0719
0.0402,0.0020,0.0719
0.0404,0.0020,0.0718
0.0407,0.0019,0.0717
0.0410,0.0019,0.0717
0.0413,0.0019,0.0716
0.0415,0.0018,0.0716
0.0418,0.0018,0.0716
0.0421,0.0017,0.0715
0.0423,0.0017,0.0715
0.0426,0.0017,0.0715
0.0429,0.0016,0.0715
0.0432,0.0016,0.0715
0.0434,0.0015,0.0715
0.0437,0.0015,0.0715
0.0440,0.0014,0.0715
0.0442,0.0014,0.0716
0.0445,0.0013,0.0716
0.0448,0.0013,0.0716
0.0451,0.0012,0.0717
