X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0003,-0.0001,0.1003
-0.0002,-0.0001,0.1004
-0.0001,-0.0001,0.1005
0.0000,-0.0001,0.1004
0.0002,-0.0001,0.1004
0.0003,-0.0001,0.1003
0.0004,-0.0001,0.1002
0.0005,-0.0001,0.1000
0.0006,-0.0001,0.0999
0.0007,-0.0001,0.0997
0.0008,-0.0000,0.0995
0.0008,-0.0000,0.0993
0.0009,-0.0000,0.0991
0.0010,0.0000,0.0989
0.0010,0.0000,0.0987
0.0011,0.0000,0.0985
0.0011,0.0000,0.0983
0.0012,0.0001,0.0981
0.0012,0.0001,0.0979
0.0013,0.0001,0.0976
0.0013,0.0001,0.0974
0.0014,0.0001,0.0972
0.0014,0.0001,0.0969
0.0015,0.0001,0.0967
0.0016,0.0001,0.0964
0.0016,0.0001,0.0961
0.0017,0.0001,0.0959
0.0018,0.0001,0.0956
0.0019,0.0001,0.0953
0.0019,0.0001,0.0951
0.0020,0.0001,0.0948
0.0021,0.0000,0.0945
0.0022,0.0000,0.0942
0.0023,0.0000,0.0940
0.0023,0.0000,0.0937
0.0024,-0.0000,0.0934
0.0025,-0.0000,0.0931
0.0026,-0.0000,0.0928
0.0027,-0.0001,0.0925
0.0028,-0.0001,0.0922
0.0029,-0.0001,0.0919
0.0030,-0.0001,0.0916
0.0031,-0.0001,0.0913
0.0032,-0.0001,0.0910
0.0033,-0.0001,0.0907
0.0034,-0.0002,0.0904
0.0035,-0.0002,0.0901
0.0036,-0.0002,0.0898
0.0037,-0.0002,0.0895
0.0039,-0.0002,0.0892
0.0040,-0.0002,0.0889
0.0041,-0.0002,0.0886
0.0042,-0.0002,0.0883
0.0043,-0.0002,0.0880
0.0044,-0.0002,0.0877
0.0046,-0.0002,0.0874
0.0047,-0.0002,0.0870
0.0048,-0.0002,0.0867
0.0050,-0.0002,0.0864
0.0051,-0.0002,0.0861
0.0052,-0.0002,0.0858
0.0054,-0.0002,0.0855
0.0055,-0.0002,0.0852
0.0057,-0.0002,0.0849
0.0058,-0.0001,0.0845
0.0059,-0.0001,0.0842
0.0061,-0.0001,0.0839
0.0062,-0.0001,0.0836
0.0064,-0.0001,0.0833
0.0066,-0.0001,0.0830
0.0067,-0.0000,0.0827
0.0069,-0.0000,0.0824
0.0070,0.0000,0.0821
0.0072,0.0001,0.0817
0.0074,0.0001,0.0814
0.0076,0.0001,0.0811
0.0077,0.0002,0.0808
0.0079,0.0002,0.0805
0.0081,0.0002,0.0802
0.0083,0.0003,0.0799
0.0085,0.0003,0.0796
0.0086,0.0004,0.0793
0.0088,0.0004,0.0790
0.0090,0.0004,0.0787
0.0092,0.0005,0.0784
0.0094,0.0005,0.0781
0.0096,0.0006,0.0778
0.0098,0.0006,0.0776
0.0100,0.0007,0.0773
0.0103,0.0008,0.0770
0.0105,0.0008,0.0767
0.0107,0.0009,0.0764
0.0109,0.0009,0.0761
0.0111,0.0010,0.0759
0.0114,0.0011,0.0756
0.0116,0.0011,0.0753
0.0118,0.0012,0.0750
0.0121,0.0013,0.0748
0.0123,0.0013,0.0745
0.0125,0.0014,0.0743
0.0128,0.0015,0.0740
0.0130,0.0016,0.0738
0.0133,0.0016,0.0735
0.0135,0.0017,0.0733
0.0138,0.0018,0.0730
0.0140,0.0019,0.0728
0.0143,0.0020,0.0725
0.0146,0.0020,0.0723
0.0148,0.0021,0.0721
0.0151,0.0022,0.0719
0.0154,0.0023,0.0717
0.0157,0.0024,0.0714
0.0159,0.0024,0.0712
0.0162,0.0025,0.0710
0.0165,0.0026,0.0708
0.0168,0.0027,0.0706
0.0171,0.0027,0.0704
0.0174,0.0028,0.0703
0.0177,0.0029,0.0701
0.0180,0.0029,0.0699
0.0183,0.0030,0.0697
0.0187,0.0031,0.0696
0.0190,0.0031,0.0694
0.0193,0.0032,0.0692
0.0196,0.0032,0.0691
0.0199,0.0032,0.0689
0.0203,0.0033,0.0688
0.0206,0.0033,0.0687
0.0209,0.0034,0.0685
0.0213,0.0034,0.0684
0.0216,0.0034,0.0683
0.0220,0.0035,0.0681
0.0223,0.0035,0.0680
0.0226,0.0035,0.0679
0.0230,0.0035,0.0678
0.0233,0.0035,0.0677
0.0237,0.0035,0.0676
0.0240,0.0035,0.0675
0.0244,0.0036,0.0674
0.0248,0.0036,0.0673
0.0251,0.0036,0.0672
0.0255,0.0036,0.0672
0.0258,0.0036,0.0671
0.0262,0.0036,0.0670
0.0265,0.0036,0.0669
0.0269,0.0036,0.0669
0.0273,0.0035,0.0668
0.0276,0.0035,0.0668
0.0280,0.0035,0.0667
0.0283,0.0035,0.0667
0.0287,0.0035,0.0666
0.0291,0.0035,0.0666
0.0294,0.0035,0.0665
0.0298,0.0035,0.0665
0.0302,0.0034,0.0665
0.0305,0.0034,0.0664
0.0309,0.0034,0.0664
0.0312,0.0034,0.0664
0.0316,0.0033,0.0664
0.0319,0.0033,0.0664
0.0322,0.0033,0.0664
0.0326,0.0032,0.0664
0.0329,0.0032,0.0664
0.0332,0.0031,0.0664
0.0335,0.0031,0.0664
0.0338,0.0031,0.0664
0.0341,0.0030,0.0664
0.0344,0.0030,0.0664
0.0347,0.0029,0.0664
0.0350,0.0029,0.0664
0.0353,0.0028,0.0664
0.0356,0.0028,0.0665
0.0359,0.0027,0.0665
0.0362,0.0026,0.0665
0.0365,0.0026,0.0665
0.0368,0.0025,0.0665
0.0370,0.0025,0.0665
0.0373,0.0024,0.0665
0.0376,0.0023,0.0665
0.0379,0.0023,0.0665
0.0382,0.0022,0.0665
0.0384,0.0022,0.0666
0.0387,0.0021,0.0666
0.0390,0.0020,0.0666
0.0393,0.0020,0.0666
0.0396,0.0019,0.0666
0.0398,0.0019,0.0667
0.0401,0.0018,0.0667
0.0404,0.0017,0.0667
0.0407,0.0017,0.0667
0.0409,0.0016,0.0668
0.0412,0.0015,0.0668
0.0415,0.0015,0.0668
0.0418,0.0014,0.0668
0.0420,0.0014,0.0669
0.0423,0.0013,0.0669
0.0426,0.0013,0.0669
0.0429,0.0012,0.0670
0.0431,0.0011,0.0670
0.0434,0.0011,0.0670
0.0437,0.0010,0.0671
0.0439,0.0010,0.0671
0.0442,0.0009,0.0671
0.0445,0.0009,0.0672
0.0447,0.0008,0.0672
0.0450,0.0008,0.0672
