X [m],Y [m],Z [m]
0.0000,0.0000,0.1000
-0.0002,-0.0000,0.1001
-0.0002,-0.0001,0.1002
-0.0002,-0.0001,0.1003
-0.0000,-0.0001,0.1003
0.0001,-0.0001,0.1003
0.0002,-0.0001,0.1002
0.0003,-0.0001,0.1001
0.0004,-0.0001,0.1000
0.0005,-0.0001,0.0999
0.0006,-0.0001,0.0997
0.0007,-0.0001,0.0996
0.0007,-0.0000,0.0994
0.0008,-0.0000,0.0993
0.0008,-0.0000,0.0991
0.0009,-0.0000,0.0989
0.0010,0.0000,0.0987
0.0010,0.0000,0.0985
0.0011,0.0000,0.0983
0.0011,0.0000,0.0981
0.0012,0.0000,0.0979
0.0013,0.0000,0.0977
0.0013,0.0000,0.0975
0.0014,0.0000,0.0973
0.0015,0.0000,0.0971
0.0016,-0.0000,0.0969
0.0016,-0.0000,0.0967
0.0017,-0.0000,0.0965
0.0018,-0.0000,0.0962
0.0019,-0.0001,0.0960
0.0020,-0.0001,0.0958
0.0021,-0.0001,0.0956
0.0022,-0.0001,0.0954
0.0023,-0.0001,0.0951
0.0024,-0.0001,0.0949
0.0025,-0.0002,0.0947
0.0026,-0.0002,0.0945
0.0027,-0.0002,0.0942
0.0029,-0.0002,0.0940
0.0030,-0.0002,0.0938
0.0031,-0.0002,0.0936
0.0032,-0.0002,0.0934
0.0033,-0.0002,0.0932
0.0034,-0.0002,0.0929
0.0036,-0.0002,0.0927
0.0037,-0.0002,0.0925
0.0038,-0.0002,0.0923
0.0039,-0.0002,0.0921
0.0041,-0.0002,0.0919
0.0042,-0.0002,0.0917
0.0043,-0.0002,0.0915
0.0044,-0.0002,0.0913
0.0046,-0.0001,0.0911
0.0047,-0.0001,0.0909
0.0049,-0.0001,0.0907
0.0050,-0.0001,0.0905
0.0052,-0.0001,0.0903
0.0053,-0.0000,0.0901
0.0054,-0.0000,0.0899
0.0056,0.0000,0.0897
0.0058,0.0000,0.0895
0.0059,0.0001,0.0893
0.0061,0.0001,0.0891
0.0062,0.0001,0.0890
0.0064,0.0002,0.0888
0.0066,0.0002,0.0886
0.0068,0.0003,0.0884
0.0069,0.0003,0.0883
0.0071,0.0003,0.0881
0.0073,0.0004,0.0879
0.0075,0.0004,0.0878
0.0077,0.0005,0.0876
0.0079,0.0005,0.0875
0.0081,0.0006,0.0873
0.0083,0.0006,0.0872
0.0085,0.0007,0.0870
0.0087,0.0007,0.0869
0.0089,0.0008,0.0867
0.0091,0.0009,0.0866
0.0093,0.0009,0.0864
0.0095,0.0010,0.0863
0.0098,0.0010,0.0862
0.0100,0.0011,0.0860
0.0102,0.0011,0.0859
0.0105,0.0012,0.0858
0.0107,0.0013,0.0856
0.0109,0.0013,0.0855
0.0112,0.0014,0.0854
0.0114,0.0014,0.0853
0.0117,0.0015,0.0851
0.0119,0.0016,0.0850
0.0122,0.0016,0.0849
0.0124,0.0017,0.0848
0.0127,0.0017,0.0846
0.0130,0.0018,0.0845
0.0132,0.0019,0.0844
0.0135,0.0019,0.0843
0.0138,0.0020,0.0842
0.0140,0.0020,0.0841
0.0143,0.0021,0.0839
0.0146,0.0021,0.0838
0.0148,0.0022,0.0837
0.0151,0.0022,0.0836
0.0154,0.0023,0.0835
0.0157,0.0023,0.0834
0.0160,0.0024,0.0832
0.0162,0.0024,0.0831
0.0165,0.0025,0.0830
0.0168,0.0025,0.0829
0.0171,0.0025,0.0828
0.0174,0.0026,0.0827
0.0177,0.0026,0.0825
0.0180,0.0027,0.0824
0.0182,0.0027,0.0823
0.0185,0.0027,0.0822
0.0188,0.0028,0.0821
0.0191,0.0028,0.0820
0.0194,0.0028,0.0818
0.0197,0.0029,0.0817
0.0200,0.0029,0.0816
0.0203,0.0029,0.0815
0.0206,0.0030,0.0814
0.0209,0.0030,0.0813
0.0212,0.0030,0.0812
0.0215,0.0031,0.0810
0.0218,0.0031,0.0809
0.0221,0.0031,0.0808
0.0224,0.0031,0.0807
0.0227,0.0031,0.0806
0.0230,0.0032,0.0805
0.0234,0.0032,0.0804
0.0237,0.0032,0.0803
0.0240,0.0032,0.0801
0.0243,0.0032,0.0800
0.0246,0.0032,0.0799
0.0249,0.0032,0.0798
0.0252,0.0032,0.0797
0.0255,0.0032,0.0796
0.0259,0.0033,0.0795
0.0262,0.0033,0.0794
0.0265,0.0033,0.0793
0.0268,0.0033,0.0792
0.0271,0.0033,0.0791
0.0275,0.0033,0.0790
0.0278,0.0033,0.0789
0.0281,0.0033,0.0787
0.0284,0.0033,0.0786
0.0288,0.0033,0.0785
0.0291,0.0033,0.0784
0.0294,0.0033,0.0784
0.0298,0.0033,0.0783
0.0301,0.0033,0.0782
0.0304,0.0033,0.0781
0.0308,0.0032,0.0780
0.0311,0.0032,0.0779
0.0314,0.0032,0.0778
0.0318,0.0032,0.0777
0.0321,0.0032,0.0776
0.0324,0.0032,0.0776
0.0328,0.0032,0.0775
0.0331,0.0031,0.0774
0.0335,0.0031,0.0774
0.0338,0.0031,0.0773
0.0341,0.0031,0.0772
0.0345,0.0031,0.0772
0.0348,0.0030,0.0771
0.0352,0.0030,0.0771
0.0355,0.0030,0.0770
0.0359,0.0030,0.0770
0.0362,0.0029,0.0769
0.0365,0.0029,0.0769
0.0369,0.0029,0.0769
0.0372,0.0029,0.0769
0.0375,0.0028,0.0768
0.0379,0.0028,0.0768
0.0382,0.0027,0.0768
0.0385,0.0027,0.0768
0.0388,0.0027,0.0768
0.0391,0.0026,0.0768
0.0394,0.0026,0.0768
0.0397,0.0025,0.0768
0.0400,0.0025,0.0768
0.0403,0.0024,0.0768
0.0406,0.0024,0.0769
0.0409,0.0023,0.0769
0.0412,0.0023,0.0769
0.0415,0.0022,0.0769
0.0418,0.0022,0.0769
0.0420,0.0021,0.0769
0.0423,0.0020,0.0769
0.0426,0.0020,0.0769
0.0428,0.0019,0.0769
0.0431,0.0018,0.0770
0.0434,0.0018,0.0770
0.0436,0.0017,0.0770
0.0439,0.0017,0.0770
0.0442,0.0016,0.0770
0.0444,0.0015,0.0770
0.0447,0.0015,0.0770
0.0450,0.0014,0.0771
0.0452,0.0014,0.0771
0.0455,0.0013,0.0771
0.0458,0.0012,0.0771
0.0461,0.0012,0.0772
0.0463,0.0011,0.0772
0.0466,0.0010,0.0772
0.0469,0.0010,0.0773
0.0471,0.0009,0.0773
